UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,SKUS,SKUS_COM_CUSTO,LINHAS_VENDA,RECEITA_TOTAL,QTD_ARM_TOTAL,RECEITA_COM_CUSTO,QTD_ARM_COM_CUSTO,CMV,PRECO_PRATICADO_ARM,PRECO_PRATICADO_ARM_COM_CUSTO,CUSTO_MEDIO_ARM_PONDERADO,MARGEM_BRUTA_RS_UNIT,MARGEM_BRUTA_TOTAL,MARGEM_BRUTA_PCT,MARKUP_PONDERADO,COBERTURA_CUSTO_RECEITA_PCT,PART_RECEITA_UNIVERSO_PCT
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHU - ARGOLAS PARA GUARDANAPO,1,0,84,9047.524500,124.000000,0.000000,0.000000,0.000000,72.963907,,,,0.000000,,,0.000000,0.002748
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NH - DESCARTAVEIS,NHD - TALHERES,1,0,301,8525.349000,346.000000,0.000000,0.000000,0.000000,24.639737,,,,0.000000,,,0.000000,0.002589
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBP - PRENSA CABOS,1,0,328,8213.499000,1349.000000,0.000000,0.000000,0.000000,6.088583,,,,0.000000,,,0.000000,0.002495
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAE - QUEIMADORES INFRAVERMELHOS,1,0,47,8169.210000,92.000000,0.000000,0.000000,0.000000,88.795761,,,,0.000000,,,0.000000,0.002481
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FJ - FERRAMENTAS MANUAIS,"FJB - JOGOS DE CHAVES DE FENDA, PHILLIPS, TORX® E ALLEN",1,0,213,7952.910000,228.000000,0.000000,0.000000,0.000000,34.881184,,,,0.000000,,,0.000000,0.002416
REDE_FISICA_SEM_LOJA93,D - ELETROS,DB - REFRIGERACAO,DBJ - SUPORTES PARA FOGOES E GELADEIRAS,1,0,143,7884.660000,168.000000,0.000000,0.000000,0.000000,46.932500,,,,0.000000,,,0.000000,0.002395
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKX - LIMPEZA PARA PISO,1,0,225,7764.435000,313.000000,0.000000,0.000000,0.000000,24.806502,,,,0.000000,,,0.000000,0.002358
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHG - BOMBONIERES,1,0,259,7473.732000,358.000000,0.000000,0.000000,0.000000,20.876346,,,,0.000000,,,0.000000,0.002270
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAL - FONDUES,1,0,108,7388.808000,114.000000,0.000000,0.000000,0.000000,64.814105,,,,0.000000,,,0.000000,0.002244
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFF - ESPREMEDORES DE FRUTAS E VERDURAS,1,0,294,7264.425000,366.000000,0.000000,0.000000,0.000000,19.848156,,,,0.000000,,,0.000000,0.002206
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,BGM - APOIOS PARA COLHER,1,0,371,7236.558000,461.000000,0.000000,0.000000,0.000000,15.697523,,,,0.000000,,,0.000000,0.002198
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAI - CONEXOES PARA AGUA QUENTE,2,0,146,7125.405000,359.000000,0.000000,0.000000,0.000000,19.847925,,,,0.000000,,,0.000000,0.002164
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AC - MANUTENCAO E LIMPEZA,ACE - ACESSORIOS PARA LIMPEZA,1,0,352,7112.469000,650.000000,0.000000,0.000000,0.000000,10.942260,,,,0.000000,,,0.000000,0.002160
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAG - TUBOS DE DESCIDA,1,0,410,6863.668000,885.000000,0.000000,0.000000,0.000000,7.755557,,,,0.000000,,,0.000000,0.002085
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JB - IRRIGACAO,JBE - CONEXOES PARA MANGUEIRA,1,0,405,6712.860000,528.000000,0.000000,0.000000,0.000000,12.713750,,,,0.000000,,,0.000000,0.002039
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IE - ACESSORIOS E COMPONENTES,IEB - PORTA LAMPADAS E SOQUETES,1,0,127,6545.595000,592.000000,0.000000,0.000000,0.000000,11.056748,,,,0.000000,,,0.000000,0.001988
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AC - MANUTENCAO E LIMPEZA,ACN - LIMPADORES AUTOMOTIVOS,1,0,194,6501.040000,252.000000,0.000000,0.000000,0.000000,25.797778,,,,0.000000,,,0.000000,0.001975
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHI - DOSADORES PARA AZEITES E BEBIDAS,1,0,265,6401.115000,307.000000,0.000000,0.000000,0.000000,20.850537,,,,0.000000,,,0.000000,0.001944
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFK - PINCEIS DE COZINHA,2,0,560,6137.344500,766.000000,0.000000,0.000000,0.000000,8.012199,,,,0.000000,,,0.000000,0.001864
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LM - BELEZA,LMB - DISPENSERS PARA COSMETICOS E ALCOOL,1,0,279,5929.350000,590.000000,0.000000,0.000000,0.000000,10.049746,,,,0.000000,,,0.000000,0.001801
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,BJH - CONJUNTOS PARA VINHO,1,0,129,5644.065000,137.000000,0.000000,0.000000,0.000000,41.197555,,,,0.000000,,,0.000000,0.001714
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBJ - REFIS PARA FILTROS,1,0,29,5528.670000,36.000000,0.000000,0.000000,0.000000,153.574167,,,,0.000000,,,0.000000,0.001679
REDE_FISICA_SEM_LOJA93,T - ARTIGOS DE EPOCA,TH - ESCOLAR,THI - OUTROS ACESSORIOS ESCOLAR,1,0,285,4429.215000,327.000000,0.000000,0.000000,0.000000,13.545000,,,,0.000000,,,0.000000,0.001345
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCA - PRATOS - PLASTICOS,1,0,102,4293.313500,476.000000,0.000000,0.000000,0.000000,9.019566,,,,0.000000,,,0.000000,0.001304
REDE_FISICA_SEM_LOJA93,R - ELETRONICOS,RE - INFORMATICA,REY - ACESSORIOS PARA INTERNET,1,0,81,4290.720000,96.000000,0.000000,0.000000,0.000000,44.695000,,,,0.000000,,,0.000000,0.001303
REDE_FISICA_SEM_LOJA93,Q - BASICOS CONSTRUCAO,QD - TIJOLOS E BLOCOS,QDD - ESPACADORES E PEGADORES PARA BLOCO,1,0,73,4205.134500,252.000000,0.000000,0.000000,0.000000,16.687042,,,,0.000000,,,0.000000,0.001277
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JB - IRRIGACAO,JBA - MANGUEIRAS,1,0,47,4156.005000,49.000000,0.000000,0.000000,0.000000,84.816429,,,,0.000000,,,0.000000,0.001262
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKN - REFIS DE MOP,1,0,81,3868.704000,86.000000,0.000000,0.000000,0.000000,44.984930,,,,0.000000,,,0.000000,0.001175
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MA - BOMBAS E FILTROS,MAL - SENSORES DE NIVEL,1,0,29,3814.440000,44.000000,0.000000,0.000000,0.000000,86.691818,,,,0.000000,,,0.000000,0.001159
REDE_FISICA_SEM_LOJA93,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAG - FILETES E LISTELOS,1,0,16,2976.172500,68.000000,0.000000,0.000000,0.000000,43.767243,,,,0.000000,,,0.000000,0.000904
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,BEH - TAMPAS MULTIUSO,1,0,242,2470.440000,272.000000,0.000000,0.000000,0.000000,9.082500,,,,0.000000,,,0.000000,0.000750
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GB - JANELAS,GBA - JANELAS DE ACO E ALUMINIO,1,0,12,2391.480000,15.000000,0.000000,0.000000,0.000000,159.432000,,,,0.000000,,,0.000000,0.000726
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AG - ACESSORIOS AUTOMOTIVOS,AGP - ACESSORIOS AUTOMOTIVOS,1,0,50,2377.515000,57.000000,0.000000,0.000000,0.000000,41.710789,,,,0.000000,,,0.000000,0.000722
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFV - FORMAS PARA GELO E PICOLE,1,0,160,2283.540000,235.000000,0.000000,0.000000,0.000000,9.717191,,,,0.000000,,,0.000000,0.000694
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,BGH - FORMAS PARA MOLDAR,1,0,126,2097.732000,135.000000,0.000000,0.000000,0.000000,15.538756,,,,0.000000,,,0.000000,0.000637
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BI - ACESSORIOS PARA SERVIR - PLASTICOS,BID - PORTA ALIMENTOS - PLASTICOS,1,0,42,2027.025000,55.000000,0.000000,0.000000,0.000000,36.855000,,,,0.000000,,,0.000000,0.000616
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFH - MEDIDORES DE ALIMENTOS,1,0,74,1582.140000,92.000000,0.000000,0.000000,0.000000,17.197174,,,,0.000000,,,0.000000,0.000481
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHF - PORTA ALIMENTOS - PRESENTES,1,0,24,1515.958500,24.000000,0.000000,0.000000,0.000000,63.164938,,,,0.000000,,,0.000000,0.000460
REDE_FISICA_SEM_LOJA93,Q - BASICOS CONSTRUCAO,QI - FIXACAO,QIB - GANCHOS E PITOES,1,0,149,1433.250000,195.000000,0.000000,0.000000,0.000000,7.350000,,,,0.000000,,,0.000000,0.000435
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BI - ACESSORIOS PARA SERVIR - PLASTICOS,BIC - PORTA TEMPEROS E GALHETEIROS - PLASTICOS,1,0,176,1379.406000,260.000000,0.000000,0.000000,0.000000,5.305408,,,,0.000000,,,0.000000,0.000419
