UNIVERSO,RANK_PRIORIDADE,FAIXA_PRIORIDADE,SCORE_PRIORIDADE,N_MOTIVOS,MOTIVOS,COD_EMPRESA,CD_CIDADE,CD_ESTADO,CODIGO,DESCRICAO,NIVEL_1,EMBALAGEM,CURVA_ABC_RECEITA,RECEITA,PRECO_PRATICADO_ARM,CUSTO_MEDIO_ARM,MARGEM_BRUTA_PCT,MARKUP,PRECO_PRATICADO_VENDA,PRECO_LISTA_EMBALAGEM,DESCONTO_EFETIVO_PCT,PRECO_ARM_MEDIANA_REDE,DESVIO_VS_MEDIANA_PCT,LOJAS_NA_REDE,MOTIVO_MARGEM_BAIXA,MOTIVO_DESCONTO_ALTO,MOTIVO_PRECO_FORA_FAIXA,FLAG_MARGEM_NEGATIVA,ACAO_RECOMENDADA
REDE_COMPLETA,1717,MONITORAR,1.552959,1,desconto alto,2,RECIFE,PE,452515,TAPETE SALA 060X100     BERLIM SORT7,V - DECORACAO,0,,6439.125000,34.618952,,,,34.618952,52.395000,33.926994,34.618952,0.000000,9.000000,0,1,0,0,"SKU 452515 (TAPETE SALA 060X100     BERLIM SORT7) na loja 2 (RECIFE-PE): validar desconto efetivo de 33,9% vs lista."
REDE_COMPLETA,1718,MONITORAR,1.552663,1,desconto alto,9,SALVADOR,BA,456652,COND.SPLIT 18000 EVAP.S4NW18 QF  117,D - ELETROS,0,,6422.850000,2140.950000,,,,2140.950000,3128.895000,31.574885,2140.950000,0.000000,11.000000,0,1,0,0,"SKU 456652 (COND.SPLIT 18000 EVAP.S4NW18 QF  117) na loja 9 (SALVADOR-BA): validar desconto efetivo de 31,6% vs lista."
REDE_COMPLETA,1719,MONITORAR,1.552367,1,desconto alto,7,NATAL,RN,436805,LIXEIRA PDL/BD IX 3.0L      3040/001,B - UTILIDADES DOMESTICAS,0,,6411.111000,105.100180,,,,105.100180,156.450000,32.821873,102.043222,2.995749,9.000000,0,1,0,0,"SKU 436805 (LIXEIRA PDL/BD IX 3.0L      3040/001) na loja 7 (NATAL-RN): validar desconto efetivo de 32,8% vs lista."
REDE_COMPLETA,1720,MONITORAR,1.552071,1,desconto alto,2,RECIFE,PE,302866,CERVEJEIRA 1P CZD12AT        TI M220,D - ELETROS,0,,6402.795000,2134.265000,,,,2134.265000,3674.895000,41.923103,2098.950000,1.682508,9.000000,0,1,0,0,"SKU 302866 (CERVEJEIRA 1P CZD12AT        TI M220) na loja 2 (RECIFE-PE): validar desconto efetivo de 41,9% vs lista."
REDE_COMPLETA,1721,MONITORAR,1.551775,1,desconto alto,9,SALVADOR,BA,452735,FOGAO PISO 4B TOP GLASS      PT MBIV,D - ELETROS,0,,6397.650000,913.950000,,,,913.950000,1511.895000,39.549373,957.193125,-4.517701,11.000000,0,1,0,0,"SKU 452735 (FOGAO PISO 4B TOP GLASS      PT MBIV) na loja 9 (SALVADOR-BA): validar desconto efetivo de 39,5% vs lista."
REDE_COMPLETA,1722,MONITORAR,1.551479,1,desconto alto,8,CARUARU,PE,485337,TOALHA JG 2PC LILLE EXTRA SOFT   RS,"K - CAMA, MESA E BANHO",0,,6386.310000,81.875769,,,,81.875769,125.895000,34.965035,83.870342,-2.378162,9.000000,0,1,0,0,"SKU 485337 (TOALHA JG 2PC LILLE EXTRA SOFT   RS) na loja 8 (CARUARU-PE): validar desconto efetivo de 35,0% vs lista."
REDE_COMPLETA,1723,MONITORAR,1.551183,1,desconto alto,7,NATAL,RN,429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,0,,6379.695000,1275.939000,,,,1275.939000,2057.895000,37.997857,1429.110875,-10.717984,10.000000,0,1,0,0,"SKU 429201 (FOGAO PISO 4B SUPREME GLASS  BR MBIV) na loja 7 (NATAL-RN): validar desconto efetivo de 38,0% vs lista."
REDE_COMPLETA,1724,MONITORAR,1.550888,1,desconto alto,6,JOAO PESSOA,PB,462921,COLCHA KING+P.TRAV 3PC JASMINE  AZ.P,"K - CAMA, MESA E BANHO",0,,6369.195000,155.346220,,,,155.346220,230.895000,32.719972,167.388375,-7.194141,8.000000,0,1,0,0,"SKU 462921 (COLCHA KING+P.TRAV 3PC JASMINE  AZ.P) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 32,7% vs lista."
REDE_COMPLETA,1725,MONITORAR,1.550592,1,desconto alto,6,JOAO PESSOA,PB,469231,GARRAFA AGUA VID.1.0L C/T      26621,B - UTILIDADES DOMESTICAS,0,,6359.360000,27.891930,,,,27.891930,40.845000,31.712744,29.474118,-5.368058,9.000000,0,1,0,0,"SKU 469231 (GARRAFA AGUA VID.1.0L C/T      26621) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 31,7% vs lista."
REDE_COMPLETA,1726,MONITORAR,1.550296,1,desconto alto,7,NATAL,RN,468900,TOALHA BNH LUMINA    EUCALIPTO 40239,"K - CAMA, MESA E BANHO",0,,6346.305000,72.946034,,,,72.946034,104.895000,30.458044,73.091271,-0.198706,9.000000,0,1,0,0,"SKU 468900 (TOALHA BNH LUMINA    EUCALIPTO 40239) na loja 7 (NATAL-RN): validar desconto efetivo de 30,5% vs lista."
REDE_COMPLETA,1727,MONITORAR,1.550000,1,desconto alto,3,SALVADOR,BA,456166,PANELA PRESSAO ANTIAD.4.5L  VM 09741,B - UTILIDADES DOMESTICAS,0,,6337.327500,226.333125,,,,226.333125,325.395000,30.443576,226.333125,0.000000,9.000000,0,1,0,0,"SKU 456166 (PANELA PRESSAO ANTIAD.4.5L  VM 09741) na loja 3 (SALVADOR-BA): validar desconto efetivo de 30,4% vs lista."
REDE_COMPLETA,1728,MONITORAR,1.549704,1,desconto alto,7,NATAL,RN,296839,TRAVESSA PORC.30CM QUEIJOS C04W-389P,B - UTILIDADES DOMESTICAS,0,,6319.708500,17.801996,,,,17.801996,34.545000,48.467229,17.801996,0.000000,9.000000,0,1,0,0,"SKU 296839 (TRAVESSA PORC.30CM QUEIJOS C04W-389P) na loja 7 (NATAL-RN): validar desconto efetivo de 48,5% vs lista."
REDE_COMPLETA,1729,MONITORAR,1.549408,1,desconto alto,92,CABO DE SANTO AGOSTINHO,PE,438179,MESA ESCR 1.20X0.76 1G 1P         CH,O - MOVEIS,0,,6318.585000,274.721087,,,,274.721087,419.895000,34.573861,325.395000,-15.573046,11.000000,0,1,0,0,"SKU 438179 (MESA ESCR 1.20X0.76 1G 1P         CH) na loja 92 (CABO DE SANTO AGOSTINHO-PE): validar desconto efetivo de 34,6% vs lista."
REDE_COMPLETA,1730,MONITORAR,1.549112,1,desconto alto,5,ARACAJU,SE,467112,TOALHA JG 2PC SANTORINI C/CINTA   AZ,"K - CAMA, MESA E BANHO",0,,6310.500000,86.445205,,,,86.445205,125.895000,31.335474,88.358053,-2.164882,9.000000,0,1,0,0,"SKU 467112 (TOALHA JG 2PC SANTORINI C/CINTA   AZ) na loja 5 (ARACAJU-SE): validar desconto efetivo de 31,3% vs lista."
REDE_COMPLETA,1731,MONITORAR,1.548817,1,desconto alto,2,RECIFE,PE,470515,GARRAFA TERM.1L ROLHA    PT SR1091/1,B - UTILIDADES DOMESTICAS,0,,6307.560000,27.187759,,,,27.187759,57.645000,52.835877,28.131820,-3.355850,9.000000,0,1,0,0,"SKU 470515 (GARRAFA TERM.1L ROLHA    PT SR1091/1) na loja 2 (RECIFE-PE): validar desconto efetivo de 52,8% vs lista."
REDE_COMPLETA,1732,MONITORAR,1.548521,1,desconto alto,6,JOAO PESSOA,PB,423588,REFRIG. 3P 419L FF  BRY59BKB IX M220,D - ELETROS,0,,6301.186500,6301.186500,,,,6301.186500,11518.395000,45.294579,6193.950000,1.731310,4.000000,0,1,0,0,"SKU 423588 (REFRIG. 3P 419L FF  BRY59BKB IX M220) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 45,3% vs lista."
REDE_COMPLETA,1733,MONITORAR,1.548225,1,desconto alto,7,NATAL,RN,439373,COOKTOP 5B GAS       11479   PT M220,D - ELETROS,0,B,6299.790000,3149.895000,2040.552000,35.218412,1.543648,3149.895000,4828.950000,34.770602,3942.172500,-20.097484,10.000000,0,1,0,0,"SKU 439373 (COOKTOP 5B GAS       11479   PT M220) na loja 7 (NATAL-RN): validar desconto efetivo de 34,8% vs lista."
REDE_COMPLETA,1734,MONITORAR,1.547929,1,desconto alto,2,RECIFE,PE,474981,TOALHA BNH LIZZIE            AZ 2424,"K - CAMA, MESA E BANHO",0,,6299.739375,21.798406,,,,21.798406,33.495000,34.920418,22.535659,-3.271496,9.000000,0,1,0,0,"SKU 474981 (TOALHA BNH LIZZIE            AZ 2424) na loja 2 (RECIFE-PE): validar desconto efetivo de 34,9% vs lista."
REDE_COMPLETA,1735,MONITORAR,1.547633,1,desconto alto,4,RECIFE,PE,471711,PANELA JG AL/CER.05PC FENDI 4812/102,B - UTILIDADES DOMESTICAS,0,,6299.622000,524.968500,,,,524.968500,781.095000,32.790698,587.827500,-10.693443,7.000000,0,1,0,0,"SKU 471711 (PANELA JG AL/CER.05PC FENDI 4812/102) na loja 4 (RECIFE-PE): validar desconto efetivo de 32,8% vs lista."
REDE_COMPLETA,1736,MONITORAR,1.547337,1,desconto alto,8,CARUARU,PE,465586,LAV.ROUPA 13KG FV5013WC4A    BR M220,D - ELETROS,0,A,6298.845000,3149.422500,2380.014200,24.430139,1.323279,3149.422500,6162.450000,48.893338,3411.450000,-7.680825,7.000000,0,1,0,0,"SKU 465586 (LAV.ROUPA 13KG FV5013WC4A    BR M220) na loja 8 (CARUARU-PE): validar desconto efetivo de 48,9% vs lista."
REDE_COMPLETA,1737,MONITORAR,1.546893,1,desconto alto,2,RECIFE,PE,463951,LAV.ROUPA 11KG SMART WK-02   BR M220,D - ELETROS,0,,6297.900000,3148.950000,,,,3148.950000,5628.000000,44.048507,3148.950000,0.000000,8.000000,0,1,0,0,"SKU 463951 (LAV.ROUPA 11KG SMART WK-02   BR M220) na loja 2 (RECIFE-PE): validar desconto efetivo de 44,0% vs lista."
REDE_COMPLETA,1738,MONITORAR,1.546893,1,desconto alto,4,RECIFE,PE,465808,TV LED 43 HDR SMT 4K  QN43QN90CAGXZD,R - ELETRONICOS,0,,6297.900000,3148.950000,,,,3148.950000,5416.950000,41.868579,3148.950000,0.000000,8.000000,0,1,0,0,"SKU 465808 (TV LED 43 HDR SMT 4K  QN43QN90CAGXZD) na loja 4 (RECIFE-PE): validar desconto efetivo de 41,9% vs lista."
REDE_COMPLETA,1739,MONITORAR,1.546450,1,desconto alto,8,CARUARU,PE,419040,FOGAO PISO 4B SUPREME GLASS  TI MBIV,D - ELETROS,0,,6295.800000,1573.950000,,,,1573.950000,2435.895000,35.385146,1599.339000,-1.587468,11.000000,0,1,0,0,"SKU 419040 (FOGAO PISO 4B SUPREME GLASS  TI MBIV) na loja 8 (CARUARU-PE): validar desconto efetivo de 35,4% vs lista."
REDE_COMPLETA,1740,MONITORAR,1.546154,1,desconto alto,6,JOAO PESSOA,PB,455048,LAMP.LED  BULBO KIT03 7W BR E27 MBIV,I - ILUMINACAO,0,,6291.516000,10.538553,,,,10.538553,20.895000,49.564237,12.794287,-17.630791,8.000000,0,1,0,0,"SKU 455048 (LAMP.LED  BULBO KIT03 7W BR E27 MBIV) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 49,6% vs lista."
REDE_COMPLETA,1741,MONITORAR,1.545858,1,desconto alto,6,JOAO PESSOA,PB,354967,"PORCEL.A 60X60 ESM.NORD CEM.RT1,43M2",C - PISOS E REVESTIMENTOS,0,,6275.459190,89.559857,,,,89.559857,145.950000,38.636617,91.945929,-2.595081,4.000000,0,1,0,0,"SKU 354967 (PORCEL.A 60X60 ESM.NORD CEM.RT1,43M2) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 38,6% vs lista."
REDE_COMPLETA,1742,MONITORAR,1.545562,1,desconto alto,3,SALVADOR,BA,470029,GARRAFA TERM.1L ROLHA    MR 25100546,B - UTILIDADES DOMESTICAS,0,,6254.188500,25.950990,,,,25.950990,41.895000,38.057072,26.414709,-1.755534,9.000000,0,1,0,0,"SKU 470029 (GARRAFA TERM.1L ROLHA    MR 25100546) na loja 3 (SALVADOR-BA): validar desconto efetivo de 38,1% vs lista."
REDE_COMPLETA,1743,MONITORAR,1.545266,1,desconto alto,92,CABO DE SANTO AGOSTINHO,PE,431328,"PORCEL.A 60X120 NAT.BLANC CARM1,43M2",C - PISOS E REVESTIMENTOS,0,,6252.696450,112.115769,,,,112.115769,208.950000,46.343255,144.082052,-22.186166,4.000000,0,1,0,0,"SKU 431328 (PORCEL.A 60X120 NAT.BLANC CARM1,43M2) na loja 92 (CABO DE SANTO AGOSTINHO-PE): validar desconto efetivo de 46,3% vs lista."
REDE_COMPLETA,1744,MONITORAR,1.544970,1,desconto alto,5,ARACAJU,SE,475909,POTE MANTIMENTO VID.3PC        65569,B - UTILIDADES DOMESTICAS,0,,6228.285000,43.554441,,,,43.554441,66.045000,34.053387,43.975000,-0.956360,9.000000,0,1,0,0,"SKU 475909 (POTE MANTIMENTO VID.3PC        65569) na loja 5 (ARACAJU-SE): validar desconto efetivo de 34,1% vs lista."
REDE_COMPLETA,1745,MONITORAR,1.544675,1,desconto alto,9,SALVADOR,BA,468900,TOALHA BNH LUMINA    EUCALIPTO 40239,"K - CAMA, MESA E BANHO",0,,6225.135000,72.385291,,,,72.385291,104.895000,30.992621,73.091271,-0.965889,9.000000,0,1,0,0,"SKU 468900 (TOALHA BNH LUMINA    EUCALIPTO 40239) na loja 9 (SALVADOR-BA): validar desconto efetivo de 31,0% vs lista."
REDE_COMPLETA,1746,MONITORAR,1.544379,1,desconto alto,1,GARANHUNS,PE,441072,"CER.A 10X10 BON.AC HD10080 P4 1,44M2",C - PISOS E REVESTIMENTOS,0,,6224.117760,64.512000,,,,64.512000,94.395000,31.657397,72.948843,-11.565424,8.000000,0,1,0,0,"SKU 441072 (CER.A 10X10 BON.AC HD10080 P4 1,44M2) na loja 1 (GARANHUNS-PE): validar desconto efetivo de 31,7% vs lista."
REDE_COMPLETA,1747,MONITORAR,1.544083,1,desconto alto,3,SALVADOR,BA,464730,ARMARIO AEREO 0.80         BR 500658,O - MOVEIS,0,,6214.635000,478.048846,,,,478.048846,734.895000,34.950048,478.048846,0.000000,9.000000,0,1,0,0,"SKU 464730 (ARMARIO AEREO 0.80         BR 500658) na loja 3 (SALVADOR-BA): validar desconto efetivo de 35,0% vs lista."
REDE_COMPLETA,1748,MONITORAR,1.543787,1,desconto alto,8,CARUARU,PE,320338,SUQUEIRA CRISTAL 2.0L TORN/PE   3793,B - UTILIDADES DOMESTICAS,0,,6200.250000,129.171875,,,,129.171875,187.950000,31.273277,140.710788,-8.200446,9.000000,0,1,0,0,"SKU 320338 (SUQUEIRA CRISTAL 2.0L TORN/PE   3793) na loja 8 (CARUARU-PE): validar desconto efetivo de 31,3% vs lista."
REDE_COMPLETA,1749,MONITORAR,1.543491,1,desconto alto,4,RECIFE,PE,457102,CAPACHO F.COCO 30X60       SORTIDO 2,V - DECORACAO,0,,6193.110000,48.383672,,,,48.383672,76.545000,36.790552,46.095000,4.965120,9.000000,0,1,0,0,"SKU 457102 (CAPACHO F.COCO 30X60       SORTIDO 2) na loja 4 (RECIFE-PE): validar desconto efetivo de 36,8% vs lista."
REDE_COMPLETA,1750,MONITORAR,1.543195,1,desconto alto,2,RECIFE,PE,481706,TV LED 55 UHD SMT 4K  QLED QN55LS03D,R - ELETRONICOS,0,,6192.900000,3096.450000,,,,3096.450000,6593.895000,53.040654,3234.501375,-4.268088,8.000000,0,1,0,0,"SKU 481706 (TV LED 55 UHD SMT 4K  QLED QN55LS03D) na loja 2 (RECIFE-PE): validar desconto efetivo de 53,0% vs lista."
REDE_COMPLETA,1751,MONITORAR,1.542899,1,desconto alto,93,ALHANDRA,PB,482633,PAINEL TV 1.20 C/NICHO DEMADERO  OFF,O - MOVEIS,0,,6191.955000,213.515690,,,,213.515690,440.895000,51.572213,268.228333,-20.397787,5.000000,0,1,0,0,"SKU 482633 (PAINEL TV 1.20 C/NICHO DEMADERO  OFF) na loja 93 (ALHANDRA-PB): validar desconto efetivo de 51,6% vs lista."
REDE_COMPLETA,1752,MONITORAR,1.542604,1,desconto alto,2,RECIFE,PE,408910,COND.SPLIT  9000 COND.S4UQ09 INV. 23,D - ELETROS,0,,6191.745000,1238.349000,,,,1238.349000,2267.895000,45.396546,1432.931500,-13.579330,4.000000,0,1,0,0,"SKU 408910 (COND.SPLIT  9000 COND.S4UQ09 INV. 23) na loja 2 (RECIFE-PE): validar desconto efetivo de 45,4% vs lista."
REDE_COMPLETA,1753,MONITORAR,1.542308,1,desconto alto,6,JOAO PESSOA,PB,330064,CUBA LOC.SOB.QUAD.L735          BR17,W - LOUCAS E PIAS,0,,6185.865000,883.695000,,,,883.695000,1333.395000,33.725940,883.695000,0.000000,7.000000,0,1,0,0,"SKU 330064 (CUBA LOC.SOB.QUAD.L735          BR17) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 33,7% vs lista."
REDE_COMPLETA,1754,MONITORAR,1.542012,1,desconto alto,3,SALVADOR,BA,242309,ADEGA CLIMATIZ.13GARRAF. AD1511 M127,D - ELETROS,0,,6181.245000,1545.311250,,,,1545.311250,2728.950000,43.373413,1545.311250,0.000000,3.000000,0,1,0,0,"SKU 242309 (ADEGA CLIMATIZ.13GARRAF. AD1511 M127) na loja 3 (SALVADOR-BA): validar desconto efetivo de 43,4% vs lista."
REDE_COMPLETA,1755,MONITORAR,1.541716,1,desconto alto,8,CARUARU,PE,466073,TAPETE BANH. 38X58 RELAX        SORT,U - METAIS E ACESSORIOS,0,,6156.150000,21.228103,,,,21.228103,33.495000,36.623068,22.902968,-7.312872,9.000000,0,1,0,0,"SKU 466073 (TAPETE BANH. 38X58 RELAX        SORT) na loja 8 (CARUARU-PE): validar desconto efetivo de 36,6% vs lista."
REDE_COMPLETA,1756,MONITORAR,1.541420,1,desconto alto,4,RECIFE,PE,408802,ORGANIZADOR 22X20 P/ARMARIO    0080,B - UTILIDADES DOMESTICAS,0,,6147.120000,31.362857,,,,31.362857,46.095000,31.960392,31.475769,-0.358727,9.000000,0,1,0,0,"SKU 408802 (ORGANIZADOR 22X20 P/ARMARIO    0080) na loja 4 (RECIFE-PE): validar desconto efetivo de 32,0% vs lista."
REDE_COMPLETA,1757,MONITORAR,1.541124,1,desconto alto,4,RECIFE,PE,430297,BALCAO COZ.1.20 1P/4G  FRJ/GRF 500343,O - MOVEIS,0,,6142.069500,1023.678250,,,,1023.678250,1784.895000,42.647705,1309.948500,-21.853550,10.000000,0,1,0,0,"SKU 430297 (BALCAO COZ.1.20 1P/4G  FRJ/GRF 500343) na loja 4 (RECIFE-PE): validar desconto efetivo de 42,6% vs lista."
REDE_COMPLETA,1758,MONITORAR,1.540828,1,desconto alto,2,RECIFE,PE,452735,FOGAO PISO 4B TOP GLASS      PT MBIV,D - ELETROS,0,,6137.880000,1022.980000,,,,1022.980000,1469.895000,30.404553,957.193125,6.872895,11.000000,0,1,0,0,"SKU 452735 (FOGAO PISO 4B TOP GLASS      PT MBIV) na loja 2 (RECIFE-PE): validar desconto efetivo de 30,4% vs lista."
REDE_COMPLETA,1759,MONITORAR,1.540533,1,desconto alto,2,RECIFE,PE,408802,ORGANIZADOR 22X20 P/ARMARIO    0080,B - UTILIDADES DOMESTICAS,0,,6137.775000,31.475769,,,,31.475769,46.095000,31.715437,31.475769,0.000000,9.000000,0,1,0,0,"SKU 408802 (ORGANIZADOR 22X20 P/ARMARIO    0080) na loja 2 (RECIFE-PE): validar desconto efetivo de 31,7% vs lista."
REDE_COMPLETA,1760,MONITORAR,1.540237,1,desconto alto,5,ARACAJU,SE,419816,TORNEIRA PIA COZ. HYDRAMOT. 1167  VM,U - METAIS E ACESSORIOS,0,,6130.110000,51.950085,,,,51.950085,196.245000,73.527945,51.950085,0.000000,9.000000,0,1,0,0,"SKU 419816 (TORNEIRA PIA COZ. HYDRAMOT. 1167  VM) na loja 5 (ARACAJU-SE): validar desconto efetivo de 73,5% vs lista."
REDE_COMPLETA,1761,MONITORAR,1.539941,1,desconto alto,1,GARANHUNS,PE,347625,"PORCEL.A 60X60 ESM.CRISTAL.BC 2,15M2",C - PISOS E REVESTIMENTOS,0,,6126.132600,64.758273,,,,64.758273,93.345000,30.624808,71.295000,-9.168563,5.000000,0,1,0,0,"SKU 347625 (PORCEL.A 60X60 ESM.CRISTAL.BC 2,15M2) na loja 1 (GARANHUNS-PE): validar desconto efetivo de 30,6% vs lista."
REDE_COMPLETA,1762,MONITORAR,1.539645,1,margem negativa,9,SALVADOR,BA,467612,AP.JANTAR PORC.20PC ROSE HO   589008,B - UTILIDADES DOMESTICAS,0,B,6114.150000,359.655882,408.571000,-13.600533,0.880278,359.655882,513.450000,29.953086,384.950000,-6.570754,9.000000,1,0,0,1,SKU 467612 (AP.JANTAR PORC.20PC ROSE HO   589008) na loja 9 (SALVADOR-BA): revisar preco/custo (margem negativa).
REDE_COMPLETA,1763,MONITORAR,1.539349,1,desconto alto,4,RECIFE,PE,451644,MESA 0.90X0.90 CJ/04 CAD.     CS/OFF,O - MOVEIS,0,,6109.320000,872.760000,,,,872.760000,2383.500000,63.383260,1154.895000,-24.429494,5.000000,0,1,0,0,"SKU 451644 (MESA 0.90X0.90 CJ/04 CAD.     CS/OFF) na loja 4 (RECIFE-PE): validar desconto efetivo de 63,4% vs lista."
REDE_COMPLETA,1764,MONITORAR,1.539053,1,desconto alto,2,RECIFE,PE,405098,CAPA ALM.43X43 LISA FELPUDA  CAP-F72,V - DECORACAO,0,,6103.440000,20.550303,,,,20.550303,31.395000,34.542752,19.387574,5.997289,9.000000,0,1,0,0,"SKU 405098 (CAPA ALM.43X43 LISA FELPUDA  CAP-F72) na loja 2 (RECIFE-PE): validar desconto efetivo de 34,5% vs lista."
REDE_COMPLETA,1765,MONITORAR,1.538757,1,desconto alto,4,RECIFE,PE,405098,CAPA ALM.43X43 LISA FELPUDA  CAP-F72,V - DECORACAO,0,,6090.420000,19.903333,,,,19.903333,31.395000,36.603493,19.387574,2.660256,9.000000,0,1,0,0,"SKU 405098 (CAPA ALM.43X43 LISA FELPUDA  CAP-F72) na loja 4 (RECIFE-PE): validar desconto efetivo de 36,6% vs lista."
REDE_COMPLETA,1766,MONITORAR,1.538462,1,preco fora da faixa,3,SALVADOR,BA,456651,COND.SPLIT 12000 COND.S4UW12 QF  116,D - ELETROS,0,,6089.895000,3044.947500,,,,3044.947500,3348.450000,9.063970,2080.548750,46.353096,11.000000,0,0,1,0,"SKU 456651 (COND.SPLIT 12000 COND.S4UW12 QF  116) na loja 3 (SALVADOR-BA): alinhar preco (46,4% vs mediana da rede)."
REDE_COMPLETA,1767,MONITORAR,1.538166,1,desconto alto,3,SALVADOR,BA,450327,TV LED 55 UHD SMT 4K NANO 55NANO75SQ,R - ELETRONICOS,0,,6087.900000,3043.950000,,,,3043.950000,4724.895000,35.576346,2938.950000,3.572705,6.000000,0,1,0,0,"SKU 450327 (TV LED 55 UHD SMT 4K NANO 55NANO75SQ) na loja 3 (SALVADOR-BA): validar desconto efetivo de 35,6% vs lista."
REDE_COMPLETA,1768,MONITORAR,1.537870,1,desconto alto,2,RECIFE,PE,474980,TOALHA BNH LIZZIE            VD 2175,"K - CAMA, MESA E BANHO",0,,6060.359500,22.783306,,,,22.783306,33.495000,31.979978,22.783306,0.000000,9.000000,0,1,0,0,"SKU 474980 (TOALHA BNH LIZZIE            VD 2175) na loja 2 (RECIFE-PE): validar desconto efetivo de 32,0% vs lista."
REDE_COMPLETA,1769,MONITORAR,1.537574,1,preco fora da faixa,6,JOAO PESSOA,PB,464059,LUSTRE SISAL 1LP E27           PS-01,I - ILUMINACAO,0,,6028.260000,430.590000,,,,430.590000,472.395000,8.849586,278.722500,54.486990,9.000000,0,0,1,0,"SKU 464059 (LUSTRE SISAL 1LP E27           PS-01) na loja 6 (JOAO PESSOA-PB): alinhar preco (54,5% vs mediana da rede)."
REDE_COMPLETA,1770,MONITORAR,1.537278,1,desconto alto,8,CARUARU,PE,446378,ESTANTE HOME 2.40X1.95        AMD/CH,O - MOVEIS,0,,6026.685000,2008.895000,,,,2008.895000,3464.895000,42.021475,2008.895000,0.000000,11.000000,0,1,0,0,"SKU 446378 (ESTANTE HOME 2.40X1.95        AMD/CH) na loja 8 (CARUARU-PE): validar desconto efetivo de 42,0% vs lista."
REDE_COMPLETA,1771,MONITORAR,1.536982,1,desconto alto,3,SALVADOR,BA,453438,VENT.MES.40CM VT-40-NB    PT/PR M127,D - ELETROS,0,,6024.270000,143.435000,,,,143.435000,241.395000,40.580791,154.156048,-6.954673,2.000000,0,1,0,0,"SKU 453438 (VENT.MES.40CM VT-40-NB    PT/PR M127) na loja 3 (SALVADOR-BA): validar desconto efetivo de 40,6% vs lista."
REDE_COMPLETA,1772,MONITORAR,1.536686,1,desconto alto,7,NATAL,RN,478377,COLCHA KING+P.TRAV 3PC BASIC     CAR,"K - CAMA, MESA E BANHO",0,,6022.695000,146.895000,,,,146.895000,251.895000,41.684035,162.645000,-9.683667,9.000000,0,1,0,0,"SKU 478377 (COLCHA KING+P.TRAV 3PC BASIC     CAR) na loja 7 (NATAL-RN): validar desconto efetivo de 41,7% vs lista."
REDE_COMPLETA,1773,MONITORAR,1.536391,1,preco fora da faixa,3,SALVADOR,BA,461592,BISTEQUEIRA AL/CER.28CM  PT 4813/353,B - UTILIDADES DOMESTICAS,0,,6011.040000,261.349565,,,,261.349565,309.645000,15.597034,148.793235,75.646134,9.000000,0,0,1,0,"SKU 461592 (BISTEQUEIRA AL/CER.28CM  PT 4813/353) na loja 3 (SALVADOR-BA): alinhar preco (75,6% vs mediana da rede)."
REDE_COMPLETA,1774,MONITORAR,1.536095,1,desconto alto,3,SALVADOR,BA,419816,TORNEIRA PIA COZ. HYDRAMOT. 1167  VM,U - METAIS E ACESSORIOS,0,,6002.850000,49.610331,,,,49.610331,187.950000,73.604506,51.950085,-4.503851,9.000000,0,1,0,0,"SKU 419816 (TORNEIRA PIA COZ. HYDRAMOT. 1167  VM) na loja 3 (SALVADOR-BA): validar desconto efetivo de 73,6% vs lista."
REDE_COMPLETA,1775,MONITORAR,1.535799,1,desconto alto,7,NATAL,RN,463951,LAV.ROUPA 11KG SMART WK-02   BR M220,D - ELETROS,0,,5982.900000,2991.450000,,,,2991.450000,5353.950000,44.126299,3148.950000,-5.001667,8.000000,0,1,0,0,"SKU 463951 (LAV.ROUPA 11KG SMART WK-02   BR M220) na loja 7 (NATAL-RN): validar desconto efetivo de 44,1% vs lista."
REDE_COMPLETA,1776,MONITORAR,1.535503,1,desconto alto,6,JOAO PESSOA,PB,462743,COOKTOP GRELHA ELET. CK00002 IX MBIV,D - ELETROS,0,,5980.800000,1495.200000,,,,1495.200000,3002.895000,50.208049,1472.529545,1.539559,8.000000,0,1,0,0,"SKU 462743 (COOKTOP GRELHA ELET. CK00002 IX MBIV) na loja 6 (JOAO PESSOA-PB): validar desconto efetivo de 50,2% vs lista."
REDE_COMPLETA,1777,MONITORAR,1.535207,1,desconto alto,4,RECIFE,PE,466583,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",0,,5974.500000,85.350000,,,,85.350000,125.895000,32.205409,87.642414,-2.615644,9.000000,0,1,0,0,"SKU 466583 (COLCHA SOLTE+P.TRAV 2PC PARIS SORT16) na loja 4 (RECIFE-PE): validar desconto efetivo de 32,2% vs lista."
