UNIVERSO,CODIGO,EMBALAGEM,DESCRICAO,NIVEL_1,LOJAS,RECEITA,PRECO_ARM_MEDIO,PRECO_ARM_MEDIANA,PRECO_ARM_DESVPAD,PRECO_ARM_MIN,PRECO_ARM_MAX,CV_PRECO,AMPLITUDE_PCT,FLAG_DISPERSAO_ALTA
REDE_FISICA_SEM_LOJA93,56786,1,"VALV.LAVAT.LONGA CR 5,6CM        VL6",U - METAIS E ACESSORIOS,2,1948.275000,15.682800,15.682800,0.683065,15.199800,16.165800,0.043555,6.159614,0
REDE_FISICA_SEM_LOJA93,401233,0,FECH.DIG.SOB.                 FPS201,"G - PORTAS, JANELAS E FECHADURAS",5,50707.650000,760.775760,770.181176,33.125824,706.580000,795.443250,0.043542,11.680610,0
REDE_FISICA_SEM_LOJA93,370696,0,TORNEIRA PIA PARE.CR        C42 1160,U - METAIS E ACESSORIOS,6,24121.440000,240.334959,243.998523,10.459913,220.908333,248.395000,0.043522,11.436816,0
REDE_FISICA_SEM_LOJA93,473254,0,PRATO BOLO VID.C/PE 25CM       0216,B - UTILIDADES DOMESTICAS,9,68148.097500,49.428562,49.230572,2.150422,46.803136,52.396086,0.043506,11.315220,0
REDE_FISICA_SEM_LOJA93,467724,0,COPO ACR. TULIPA 210ML      NT 20320,B - UTILIDADES DOMESTICAS,9,21193.725000,11.590585,11.549781,0.504085,10.843074,12.369410,0.043491,13.168756,0
REDE_FISICA_SEM_LOJA93,475217,0,LUSTRE SILIC.          E27 AZ NE-705,I - ILUMINACAO,9,6487.194000,11.980031,12.208603,0.520606,11.058906,12.469642,0.043456,11.775723,0
REDE_FISICA_SEM_LOJA93,446869,0,"LAMP.LED MR11 3,5W AM GU10 MINI MBIV",I - ILUMINACAO,9,180549.128750,16.112127,15.900255,0.699561,15.050940,17.622500,0.043418,15.960403,0
REDE_FISICA_SEM_LOJA93,464202,0,TOALHA BNH BELLA       PETROLEO 2690,"K - CAMA, MESA E BANHO",9,26531.505000,51.744086,51.916053,2.245976,47.332500,54.640476,0.043405,14.123307,0
REDE_FISICA_SEM_LOJA93,446539,0,CESTA ORG. PLS 14X19CM       RS 0467,B - UTILIDADES DOMESTICAS,9,25580.047500,6.359880,6.380123,0.275734,5.978438,6.756475,0.043355,12.233528,0
REDE_FISICA_SEM_LOJA93,289335,0,PORTA PVC SANF.090X210 EASY LOCK  BR,"G - PORTAS, JANELAS E FECHADURAS",9,32238.885000,208.179556,207.399231,9.023253,189.437500,220.832500,0.043344,15.080732,0
REDE_FISICA_SEM_LOJA93,461396,0,COLCHA CASAL+P.TRAV 3PC JASMINE   GF,"K - CAMA, MESA E BANHO",9,70980.210000,130.908638,130.305000,5.673910,122.872500,140.073088,0.043343,13.139384,0
REDE_FISICA_SEM_LOJA93,459674,0,"REVEST.A 45X90 RIG PALHA      2,00M2",C - PISOS E REVESTIMENTOS,9,111085.590000,86.736393,84.070000,3.758368,83.432708,93.858113,0.043331,12.019643,0
REDE_FISICA_SEM_LOJA93,471605,0,P.SABONETE CER. 368ML       TC 17TRC,U - METAIS E ACESSORIOS,9,21926.005500,60.813237,60.270000,2.632247,56.637000,65.247000,0.043284,14.158102,0
REDE_FISICA_SEM_LOJA93,475211,0,BUFFET 1.59X0.45 2P ALDO     AMD/OFF,O - MOVEIS,10,107767.170000,828.190879,840.000000,35.814930,736.771875,852.866538,0.043245,14.017863,0
REDE_FISICA_SEM_LOJA93,470398,0,LUSTRE ACO/VID.       1LP CO PDMCOV2,I - ILUMINACAO,9,143130.120000,103.255024,102.246305,4.463632,97.768548,111.778830,0.043229,13.568620,0
REDE_FISICA_SEM_LOJA93,483704,0,"PORCEL.A 60X60 ESM.KHAL.WH EXT1,80M2",C - PISOS E REVESTIMENTOS,8,360596.098800,77.124137,76.943794,3.325878,73.713182,83.123571,0.043124,12.201614,0
REDE_FISICA_SEM_LOJA93,443237,0,FECH.DIG.EMB.CART.BIO.WF IP65 FDE300,"G - PORTAS, JANELAS E FECHADURAS",8,630556.573500,1808.443802,1825.824549,77.837083,1630.383142,1880.115000,0.043041,13.809213,0
REDE_FISICA_SEM_LOJA93,420253,0,CADEIRA FIBRA INF SOFIA           VM,"L - INFANTIL, LAZER E PETS",9,40450.410000,189.334177,186.596351,8.139128,178.013684,205.520000,0.042988,14.527919,0
REDE_FISICA_SEM_LOJA93,462830,0,DISJ.UNIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,9,204798.243772,8.948580,8.989510,0.384628,8.148891,9.384659,0.042982,13.809658,0
REDE_FISICA_SEM_LOJA93,119953,1,CX.ELET.EX.AL X   3/4      COM TAMPA,E - MATERIAIS ELETRICOS,3,5153.925000,17.248194,16.820417,0.740933,16.820417,18.103750,0.042957,7.440392,0
REDE_FISICA_SEM_LOJA93,483022,0,COPO AGUA VID.300ML 06PC       14138,B - UTILIDADES DOMESTICAS,9,16033.888500,60.293475,61.467000,2.587409,56.835625,62.895000,0.042914,10.049802,0
REDE_FISICA_SEM_LOJA93,478853,0,CERA P/MADEIRA MADEWAX CASTANHA 150G,B - UTILIDADES DOMESTICAS,9,29958.054000,40.363196,39.830000,1.731003,38.382931,43.804091,0.042886,13.430948,0
REDE_FISICA_SEM_LOJA93,479535,0,"PORCEL.A 80X80 ESM.NICE BG.EXT2,60M2",C - PISOS E REVESTIMENTOS,9,285605.283600,90.431348,89.309062,3.875076,85.178333,98.195000,0.042851,14.393976,0
REDE_FISICA_SEM_LOJA93,468553,0,TAPETE SALA 140X200 BRUXELAS      06,V - DECORACAO,7,18434.010000,482.145000,493.395000,20.653390,440.895000,493.395000,0.042836,10.888840,0
REDE_FISICA_SEM_LOJA93,374656,0,PERSIANA ROLO 140X170 SOLAR BG 50A08,V - DECORACAO,8,88299.855000,307.104166,311.074167,13.154850,285.145000,321.195000,0.042835,11.738688,0
REDE_FISICA_SEM_LOJA93,486270,0,PORTA-GUARDANAPO IX        PT A67082,B - UTILIDADES DOMESTICAS,9,8292.595500,21.878779,21.565213,0.936648,21.050446,24.045000,0.042811,13.687027,0
REDE_FISICA_SEM_LOJA93,475296,0,CAPA ALM. 43X43 GEO COLOR   CAP-0106,V - DECORACAO,9,35593.719000,21.319102,21.110385,0.912264,19.550263,22.620000,0.042791,14.398997,0
REDE_FISICA_SEM_LOJA93,467235,0,TAPETE SALA 200X250 RELEX N    AREIA,V - DECORACAO,8,71414.238000,1402.733375,1424.311000,60.020941,1296.645000,1463.895000,0.042789,11.923150,0
REDE_FISICA_SEM_LOJA93,229499,0,TORNEIRA LAVA.MESA CR ECONO.C23 1193,U - METAIS E ACESSORIOS,9,74536.539000,79.533171,79.026818,3.400817,76.395000,87.370862,0.042760,13.800358,0
REDE_FISICA_SEM_LOJA93,452515,0,TAPETE SALA 060X100     BERLIM SORT7,V - DECORACAO,9,28195.020000,34.558206,34.618952,1.473900,32.655000,37.258929,0.042650,13.322244,0
REDE_FISICA_SEM_LOJA93,473250,0,JARRA VID.1.2L                  1045,B - UTILIDADES DOMESTICAS,9,45128.195000,55.360041,54.581301,2.360352,52.595667,59.227000,0.042636,11.978556,0
REDE_FISICA_SEM_LOJA93,461514,0,COPO PLS 500ML C/T          RS 13152,B - UTILIDADES DOMESTICAS,9,11042.346000,12.354901,12.462348,0.526064,11.338932,12.943438,0.042579,12.986792,0
REDE_FISICA_SEM_LOJA93,469453,0,JARRA/MORINGA VID.500ML         7774,B - UTILIDADES DOMESTICAS,9,18662.605500,30.281810,30.555000,1.288949,27.126643,31.463852,0.042565,14.322822,0
REDE_FISICA_SEM_LOJA93,480949,0,COND.SPLIT 9000 EVAP.GWC09AT INV.200,D - ELETROS,10,299235.283532,894.428180,889.325837,38.050400,837.614368,946.150227,0.042542,12.134665,0
REDE_FISICA_SEM_LOJA93,473501,0,"PORCEL.A 90X90 ESM.ETNA GY EXT2,40M2",C - PISOS E REVESTIMENTOS,7,223491.189600,98.457582,100.134616,4.187998,93.651975,103.950000,0.042536,10.459352,0
REDE_FISICA_SEM_LOJA93,328584,0,MARTELETE ROT/ROMP. 830W HR2630J 220,F - FERRAMENTAS,9,261532.813500,1204.577802,1221.789000,51.219384,1107.386206,1260.229687,0.042521,12.688552,0
REDE_FISICA_SEM_LOJA93,472138,0,PRATO RASO CER.24CM           074212,B - UTILIDADES DOMESTICAS,4,22900.048500,14.413020,14.521103,0.611901,13.639500,14.970375,0.042455,9.233838,0
REDE_FISICA_SEM_LOJA93,249008,0,FECH.IN RM IXP 901/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",9,201993.487500,179.647474,181.565417,7.616598,164.212617,189.926198,0.042397,14.313355,0
REDE_FISICA_SEM_LOJA93,475208,0,APARADOR SALA 1.36 ALDO      AMD/OFF,O - MOVEIS,10,91558.845000,581.405526,579.484500,24.647145,555.879545,638.447727,0.042392,14.201479,0
REDE_FISICA_SEM_LOJA93,471492,0,FACA COZ.IX 7               PT 17102,B - UTILIDADES DOMESTICAS,8,15301.230000,13.919804,13.871639,0.589628,13.114424,14.560385,0.042359,10.387791,0
REDE_FISICA_SEM_LOJA93,473521,0,"PORCEL.A 60X120 ESM.FROZEN SAT2,20M2",C - PISOS E REVESTIMENTOS,7,272020.956900,110.197422,111.357931,4.667690,102.933679,116.322818,0.042358,12.150138,0
REDE_FISICA_SEM_LOJA93,475215,0,LUSTRE SILIC.          E27 VM NE-703,I - ILUMINACAO,9,11531.740500,11.821191,11.602500,0.500529,11.346562,12.597795,0.042342,10.584656,0
REDE_FISICA_SEM_LOJA93,443960,0,CAPA P/CADEIRA MALHA ESTAMP. AR 1520,V - DECORACAO,9,44747.437000,28.551364,28.716429,1.207251,26.003772,29.706404,0.042283,12.968318,0
REDE_FISICA_SEM_LOJA93,359007,0,"FILTRO LINHA  5TOM.1,0M  PT     MBIV",E - MATERIAIS ELETRICOS,9,726290.254656,31.875671,32.204060,1.347399,28.394491,32.762933,0.042270,13.704629,0
REDE_FISICA_SEM_LOJA93,374409,0,PANQUEQUEIRA AL/CER.22 VAN. 4791/352,B - UTILIDADES DOMESTICAS,8,20814.192000,181.530329,183.366690,7.665271,165.821250,187.950000,0.042226,12.190112,0
REDE_FISICA_SEM_LOJA93,249009,0,FECH.WC RM IXP 902/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",9,197127.378000,180.231969,181.661667,7.607750,163.878495,190.558222,0.042211,14.802993,0
REDE_FISICA_SEM_LOJA93,457700,0,TOALHA BNH LUMINA PT/CZ      3675132,"K - CAMA, MESA E BANHO",9,80473.715000,76.366230,75.410276,3.223128,72.655205,82.779623,0.042206,13.257715,0
REDE_FISICA_SEM_LOJA93,464422,0,TAPETE ENTR. 040X060 BEM VINDO    CH,V - DECORACAO,8,8232.210000,32.396352,32.741739,1.366374,30.152143,34.370000,0.042177,13.019544,0
REDE_FISICA_SEM_LOJA93,475085,0,BANDEJA BAMBU RET.38X26         8909,B - UTILIDADES DOMESTICAS,9,19210.170000,60.659352,61.215000,2.558398,55.889262,64.057000,0.042176,13.464927,0
REDE_FISICA_SEM_LOJA93,456439,0,"REVEST.A 10X10 NORON.SAFIRA MA1,92M2",C - PISOS E REVESTIMENTOS,6,147021.698880,100.097661,100.737744,4.218021,93.124412,104.074563,0.042139,10.939467,0
REDE_FISICA_SEM_LOJA93,472111,0,PRATO SMES.CER.18CM           090956,B - UTILIDADES DOMESTICAS,4,23336.232150,8.972937,9.000590,0.378012,8.551278,9.339293,0.042128,8.782129,0
REDE_FISICA_SEM_LOJA93,465335,0,ALMOFADA 40X40  AUTH. ONDAS   495125,V - DECORACAO,9,9199.575000,39.649187,39.687308,1.668505,36.725769,41.895000,0.042082,13.037419,0
REDE_FISICA_SEM_LOJA93,441982,0,LUSTRE LED AL. 45W NE LP-017 DO 5190,I - ILUMINACAO,9,314700.288000,505.918115,500.112000,21.274201,485.778879,553.065625,0.042051,13.299928,0
REDE_FISICA_SEM_LOJA93,334452,0,FORRAGEIRA TRITUR.TRE 25 MN2CV MBIV,M - MAQUINAS E MOTORES,9,747484.269000,1346.729708,1351.297500,56.602022,1246.980000,1446.720000,0.042029,14.831484,0
REDE_FISICA_SEM_LOJA93,462837,0,DISJ.UNIP.C DIN  10A       GII-C010A,E - MATERIAIS ELETRICOS,9,129922.536625,9.004094,9.097851,0.378359,8.182204,9.488330,0.042021,14.505907,0
REDE_FISICA_SEM_LOJA93,471280,0,XICARA CAFE CER.90ML C/P 4PC   16493,B - UTILIDADES DOMESTICAS,4,4472.895000,43.773125,43.901250,1.838998,41.895000,45.395000,0.042012,7.995774,0
REDE_FISICA_SEM_LOJA93,434965,0,TOALHA RST LUMINA AR/MR      3675018,"K - CAMA, MESA E BANHO",9,32925.375000,37.623933,37.130227,1.580300,35.181344,40.211272,0.042003,13.368960,0
REDE_FISICA_SEM_LOJA93,471489,0,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,9,29856.219750,31.462446,31.147941,1.321160,28.820904,33.108158,0.041992,13.626576,0
REDE_FISICA_SEM_LOJA93,301252,0,DUCHA FIT   EL. BR    6800W 657 M220,U - METAIS E ACESSORIOS,9,219859.160500,207.049668,208.747324,8.692510,193.644000,216.766667,0.041983,11.167691,0
REDE_FISICA_SEM_LOJA93,457489,0,LAMP.LED  BULBO  T60 20W BR E27 MBIV,I - ILUMINACAO,9,503423.839481,13.674422,13.872816,0.574080,12.686304,14.289609,0.041982,11.724849,0
REDE_FISICA_SEM_LOJA93,445753,0,PRATO SMES.PORC.21CM SAFIRA   092411,B - UTILIDADES DOMESTICAS,9,24844.085000,34.546012,34.923866,1.449487,32.511818,36.447174,0.041958,11.391635,0
REDE_FISICA_SEM_LOJA93,479559,0,"REVEST.A 45X90 RIPA NERO      2,00M2",C - PISOS E REVESTIMENTOS,10,212561.328000,117.867526,119.300379,4.932858,108.067059,123.467647,0.041851,13.066015,0
REDE_FISICA_SEM_LOJA93,479944,0,TACA CHAMP VID.175ML         1071668,B - UTILIDADES DOMESTICAS,8,8120.227500,12.915699,12.985307,0.540459,11.970000,13.679043,0.041845,13.232289,0
REDE_FISICA_SEM_LOJA93,403650,0,FRIGIDEIRA ANTIAD.22CM FRANCESA 4929,B - UTILIDADES DOMESTICAS,8,58739.460938,71.204804,71.820765,2.975617,65.482156,74.173750,0.041790,12.206471,0
REDE_FISICA_SEM_LOJA93,341984,0,MECANISMO P/CX.ACOP.KIT 3/6L    MD/T,W - LOUCAS E PIAS,9,164369.520000,171.795985,170.142000,7.159997,161.873600,187.917059,0.041677,15.159527,0
REDE_FISICA_SEM_LOJA93,475963,0,PRATO PLS SMESA.20CM        BR 36720,B - UTILIDADES DOMESTICAS,3,4293.313500,9.067539,9.128348,0.377378,8.663449,9.410819,0.041619,8.242262,0
REDE_FISICA_SEM_LOJA93,311139,0,LIXEIRA ESCR.ACO 16.5L    PT OR98410,B - UTILIDADES DOMESTICAS,9,80499.965000,85.373598,84.680714,3.547232,80.990000,89.964318,0.041550,10.511819,0
REDE_FISICA_SEM_LOJA93,402785,0,PRATO RASO PORC.28CM SERENE     4677,B - UTILIDADES DOMESTICAS,9,9336.495000,40.386714,40.431364,1.677863,37.923261,43.055526,0.041545,12.707806,0
REDE_FISICA_SEM_LOJA93,403671,0,FERVEDOR ANTIAD.S/T 14    9295304944,B - UTILIDADES DOMESTICAS,9,45307.951500,107.121366,107.746800,4.449347,99.832727,113.279310,0.041536,12.552662,0
REDE_FISICA_SEM_LOJA93,477342,0,PISO FELP. TORONTO           GB 1666,"K - CAMA, MESA E BANHO",9,7787.220000,33.277313,32.895000,1.381567,30.886935,34.895000,0.041517,12.044435,0
REDE_FISICA_SEM_LOJA93,432462,0,CANECA CER.270ML FOLK         090567,B - UTILIDADES DOMESTICAS,6,9091.687500,9.836902,9.798882,0.408321,9.439037,10.489500,0.041509,10.678802,0
REDE_FISICA_SEM_LOJA93,454905,0,LAMP.LED AR111 12W AM GU10 3000K BIV,I - ILUMINACAO,9,57684.165000,77.233448,77.595000,3.203345,71.898543,81.295000,0.041476,12.166305,0
REDE_FISICA_SEM_LOJA93,113659,0,ESTUFA  3 BAND SP VC         W3 M220,N - INDUSTRIAL E NEGOCIOS,8,58175.985000,434.604181,441.118548,18.004404,398.422500,452.406316,0.041427,12.421375,0
REDE_FISICA_SEM_LOJA93,472114,0,PRATO SMES.CER.18CM           092981,B - UTILIDADES DOMESTICAS,8,110883.371335,9.557490,9.502970,0.395883,9.160821,10.340901,0.041421,12.347169,0
REDE_FISICA_SEM_LOJA93,465865,0,TOALHA RST HANNAH 48X80 VD      1158,"K - CAMA, MESA E BANHO",6,9045.855000,50.171071,50.886316,2.071139,45.978333,51.321667,0.041282,10.650228,0
REDE_FISICA_SEM_LOJA93,375500,0,COPO PLS 400ML         CZ 10210/0126,B - UTILIDADES DOMESTICAS,9,12428.262000,7.698553,7.787500,0.317451,7.222460,8.078505,0.041235,11.119559,0
REDE_FISICA_SEM_LOJA93,423006,0,TACA CERVEJA CRIST.380ML        5172,B - UTILIDADES DOMESTICAS,9,10133.655000,22.918341,23.217727,0.945024,21.406538,24.045000,0.041234,11.512446,0
REDE_FISICA_SEM_LOJA93,467399,0,TOALHA JG 2PC LOLLIPOP       VD 1191,"K - CAMA, MESA E BANHO",9,63746.235000,139.197029,137.298750,5.732607,136.395000,154.375345,0.041183,12.917190,0
REDE_FISICA_SEM_LOJA93,327708,0,"REVEST.A 30X60 VINTAGE MATE   2,37M2",C - PISOS E REVESTIMENTOS,9,86986.015200,50.783251,50.683889,2.091237,47.582500,53.701489,0.041180,12.049226,0
REDE_FISICA_SEM_LOJA93,481507,0,ORGANIZADOR PRATOS 2 PRAT.   CR 0017,B - UTILIDADES DOMESTICAS,8,23584.071000,105.522873,106.590111,4.344498,99.330000,110.956364,0.041171,11.017861,0
REDE_FISICA_SEM_LOJA93,367905,0,COOKTOP 5B GAS VID.     6985 PT MBIV,D - ELETROS,10,752542.392000,701.831900,701.562511,28.885343,650.473433,743.053500,0.041157,13.191203,0
REDE_FISICA_SEM_LOJA93,456384,0,TACA AGUA/VINHO VID. 610ML   1080823,B - UTILIDADES DOMESTICAS,9,69729.885750,21.299390,21.414399,0.876102,20.097327,23.021250,0.041133,13.727731,0
REDE_FISICA_SEM_LOJA93,463069,0,COIFA 90CM ILH. ISLAND 10176 PR M127,D - ELETROS,3,16512.090000,2688.218750,2624.895000,110.499357,2623.950000,2815.811250,0.041105,7.137114,0
REDE_FISICA_SEM_LOJA93,462852,0,DISJ.UNIP.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,9,289423.547636,8.894868,8.972632,0.365104,8.101550,9.272384,0.041047,13.163037,0
REDE_FISICA_SEM_LOJA93,466913,0,LENCOL JG QUEEN DPL ATTUALE   SORT 3,"K - CAMA, MESA E BANHO",9,104811.525000,205.111618,206.375000,8.389582,195.687692,220.470185,0.040903,12.082442,0
REDE_FISICA_SEM_LOJA93,470694,0,PORTA-TRAVESSEIRO MILAO    SORTIDO 7,"K - CAMA, MESA E BANHO",9,57362.095000,18.861189,18.990167,0.771279,17.391585,19.877927,0.040892,13.182315,0
REDE_FISICA_SEM_LOJA93,459552,0,COND.SPLIT 9000 EVAP. GWC09  INV.131,D - ELETROS,9,106746.434250,1071.692605,1071.804205,43.823387,987.214371,1120.875000,0.040892,12.471919,0
REDE_FISICA_SEM_LOJA93,470515,0,GARRAFA TERM.1L ROLHA    PT SR1091/1,B - UTILIDADES DOMESTICAS,9,54620.072500,27.826949,28.131820,1.137335,25.694789,29.212105,0.040872,12.639964,0
REDE_FISICA_SEM_LOJA93,437525,0,PERSIANA ROLO 140X140 TRANSLUC 711FE,V - DECORACAO,9,47630.415000,201.732639,204.451154,8.244652,185.278333,209.458846,0.040869,11.986416,0
REDE_FISICA_SEM_LOJA93,402876,0,"LIQUID.INDL 1,75L AL.ROT. SPL38 M220",N - INDUSTRIAL E NEGOCIOS,7,50384.460000,509.142474,513.740769,20.776049,480.228000,536.690000,0.040806,11.089627,0
REDE_FISICA_SEM_LOJA93,478180,0,JARRA VID.1.1L               PCL1180,B - UTILIDADES DOMESTICAS,9,33750.034500,22.648082,22.923409,0.923973,21.173824,24.093660,0.040797,12.892202,0
REDE_FISICA_SEM_LOJA93,468314,0,LENCOL JG CASAL DPL CRYSTAL   JARDIM,"K - CAMA, MESA E BANHO",9,31606.680000,171.896997,171.318913,7.006900,165.270000,188.895000,0.040762,13.743696,0
REDE_FISICA_SEM_LOJA93,473654,0,AP.JANTAR PORC.20PC GRAZIELA   11587,B - UTILIDADES DOMESTICAS,5,28469.668500,429.525551,418.047000,17.501554,415.303636,453.586583,0.040746,8.912845,0
REDE_FISICA_SEM_LOJA93,403571,0,PRATELEIRA 0.45X0.10 MDF/ACO  FD/MAD,O - MOVEIS,9,62020.612500,53.492152,54.200682,2.177089,48.321000,55.520640,0.040699,13.459245,0
REDE_FISICA_SEM_LOJA93,475278,0,TOALHA RST JACQUARD WAVE          AZ,"K - CAMA, MESA E BANHO",9,6569.430000,30.547327,30.870000,1.242958,27.982500,31.995000,0.040690,13.135356,0
REDE_FISICA_SEM_LOJA93,460713,0,QUEIJEIRA BAMBU/ACR.14CM      A33279,B - UTILIDADES DOMESTICAS,9,10942.648500,50.529931,51.328565,2.053148,45.955269,52.552500,0.040632,13.056085,0
REDE_FISICA_SEM_LOJA93,466539,0,VENT.COL.40CM 3V        VF4C PT M220,D - ELETROS,10,1774926.756754,411.732928,409.294267,16.727177,384.121500,439.950000,0.040626,13.559396,0
REDE_FISICA_SEM_LOJA93,392398,0,PRATO SMES.CER.20CM L.CARRETA   6788,B - UTILIDADES DOMESTICAS,9,6619.620000,22.984743,23.223261,0.931832,21.181364,24.014118,0.040541,12.324497,0
REDE_FISICA_SEM_LOJA93,422797,0,LAV.ROUPA 10.0KG     ML81 PT    M220,D - ELETROS,5,188378.925000,744.443191,748.755000,30.156904,699.237000,778.178333,0.040509,10.604078,0
REDE_FISICA_SEM_LOJA93,373660,0,"CER.A 60X60 DUOMO BIANCO EXT. 2,20M2",C - PISOS E REVESTIMENTOS,9,152986.010100,57.600137,58.210574,2.332288,52.798874,59.745000,0.040491,12.059218,0
REDE_FISICA_SEM_LOJA93,441426,0,SELANTE PU40 BR CONSTRUCAO     360G ,S - TINTAS E QUIMICOS,8,39904.200000,35.286999,35.705287,1.428447,33.095033,37.326081,0.040481,11.990388,0
REDE_FISICA_SEM_LOJA93,460475,0,RODAPE CLA.10CM    LISO/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,6,95257.995000,100.801495,100.746247,4.077488,96.202989,107.854091,0.040451,11.558461,0
REDE_FISICA_SEM_LOJA93,162135,0,CESTA ORG. PLS 14X19CM       BR 0007,B - UTILIDADES DOMESTICAS,9,37764.531000,6.530548,6.617777,0.263780,6.148239,6.920681,0.040392,11.828135,0
REDE_FISICA_SEM_LOJA93,458441,0,COND.SPLIT 9000 COND.VUFE09      125,D - ELETROS,8,78788.188500,1008.519801,998.917500,40.712744,965.665105,1102.395000,0.040369,13.557482,0
REDE_FISICA_SEM_LOJA93,265147,0,TANQUE SINT.SPL 055X042 CZ REAL,W - LOUCAS E PIAS,8,29683.500000,319.106281,320.652813,12.878949,298.389000,334.950000,0.040359,11.457311,0
REDE_FISICA_SEM_LOJA93,390646,0,CESTA ORG. PLS 19X29CM      RS 10806,B - UTILIDADES DOMESTICAS,9,36591.030000,11.902913,11.915956,0.480236,11.165000,12.625435,0.040346,12.269558,0
REDE_FISICA_SEM_LOJA93,463732,0,REFRIG. 2P 347L FF RT468MTA  BR M220,D - ELETROS,7,1182702.598000,2836.525041,2784.255250,114.399641,2729.265000,3021.515000,0.040331,10.303100,0
REDE_FISICA_SEM_LOJA93,472144,0,PRATO FUND.CER.21CM        RS 101406,B - UTILIDADES DOMESTICAS,2,18863.799550,10.750082,10.750082,0.433068,10.443857,11.056307,0.040285,5.697168,0
REDE_FISICA_SEM_LOJA93,446279,0,LIXEIRA PIA PLS 2.5L         BR 0007,B - UTILIDADES DOMESTICAS,9,43923.915000,24.987654,25.005750,1.006583,23.154375,26.431364,0.040283,13.114431,0
REDE_FISICA_SEM_LOJA93,466292,0,VEDAFLEX MASTIQUE PU CZ         800G,S - TINTAS E QUIMICOS,7,153255.242000,61.841505,61.845000,2.489493,59.153246,66.023382,0.040256,11.109264,0
REDE_FISICA_SEM_LOJA93,452584,0,"CER.A 60X60 FLORENCA BR  2,50M2",C - PISOS E REVESTIMENTOS,8,137028.333750,30.999861,31.148313,1.246474,28.079211,32.048474,0.040209,12.804134,0
REDE_FISICA_SEM_LOJA93,465846,0,TOALHA JG 2PC DUAL AIR CINTA RS 3221,"K - CAMA, MESA E BANHO",9,45043.005000,131.061073,130.395000,5.267629,124.145000,138.915000,0.040192,11.269555,0
REDE_FISICA_SEM_LOJA93,468649,0,"CER.A 67X67 PETUNIA HD RT  P4 2,71M2",C - PISOS E REVESTIMENTOS,8,158974.015935,39.483681,38.973687,1.586713,37.141975,41.608636,0.040187,11.312677,0
REDE_FISICA_SEM_LOJA93,58750,0,PRATELEIRA 0.60X0.20 MAD PINUS    MR,O - MOVEIS,8,25240.320000,48.853530,48.766560,1.962350,45.763421,52.395000,0.040168,13.574411,0
REDE_FISICA_SEM_LOJA93,470051,0,LUSTRE LED 30W NE       LP-203D 5683,I - ILUMINACAO,9,411336.942000,354.322998,351.518432,14.224426,330.622727,373.173500,0.040145,12.009035,0
REDE_FISICA_SEM_LOJA93,471194,0,"CER.A 68X68 CALLA HD       P4 2,79M2",C - PISOS E REVESTIMENTOS,8,262066.039200,32.183532,31.921718,1.291581,30.587445,34.207111,0.040132,11.246950,0
REDE_FISICA_SEM_LOJA93,480950,0,COND.SPLIT 9000 COND.GWC09AT INV.200,D - ELETROS,10,559006.076338,1669.480517,1661.301048,66.891953,1569.750780,1756.916875,0.040068,11.211038,0
REDE_FISICA_SEM_LOJA93,468832,0,ESPATULA SILIC.27CM PANTONE AZ 15019,B - UTILIDADES DOMESTICAS,8,6723.570000,21.223386,20.895000,0.850359,20.320000,22.726915,0.040067,11.340862,0
REDE_FISICA_SEM_LOJA93,478346,0,ENFEITE LIVRO CAIXA 25X33      15861,V - DECORACAO,5,4778.445000,43.133618,43.804091,1.722454,40.215000,44.625000,0.039933,10.224044,0
REDE_FISICA_SEM_LOJA93,454887,0,"LAMP.LED MR16 4,0W AM GU10 3000K BIV",I - ILUMINACAO,9,170414.650000,14.521168,14.606228,0.579843,13.490837,15.645000,0.039931,14.834640,0
REDE_FISICA_SEM_LOJA93,360262,0,"LAMP.LED  DIC.MR16 4,5W BR GU10 MBIV",I - ILUMINACAO,9,202921.117700,22.307439,22.418239,0.890489,20.078021,23.121199,0.039919,13.641986,0
REDE_FISICA_SEM_LOJA93,432693,0,FRONHA XUXAO PERCAL 180FIOS PL 02296,"K - CAMA, MESA E BANHO",9,21292.215000,50.843947,51.524605,2.028614,46.767000,52.395000,0.039899,11.069164,0
REDE_FISICA_SEM_LOJA93,446912,0,TORNEIRA PARE. FRIA.BR PURIF. FILTRO,U - METAIS E ACESSORIOS,9,10384.153500,170.157833,167.895000,6.788500,167.895000,188.260500,0.039895,11.968594,0
REDE_FISICA_SEM_LOJA93,471268,0,XICARA CAFE PORC.100ML C/P     16174,B - UTILIDADES DOMESTICAS,3,3177.940500,8.226422,8.353810,0.328089,7.853744,8.471713,0.039882,7.512000,0
REDE_FISICA_SEM_LOJA93,429183,0,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,9,55940.955000,323.430559,323.732500,12.894414,302.433158,341.225769,0.039868,11.994108,0
