UNIVERSO_OPERACIONAL,COD_EMPRESA,CD_CIDADE,CD_ESTADO,CODIGO,DESCRICAO,NIVEL_1,CURVA_ABC_RECEITA,CURVA_ABC_ORIGEM,REPRICING_N_EMBALAGENS,REPRICING_FAIXA,SINAL_MARGEM_AUDITAVEL,SINAL_PRECO_LISTA,FLAG_CUSTO_VALIDO,MARGEM_BRUTA_PCT_COM_CUSTO,FLAG_MARGEM_NEGATIVA,REPRICING_RECEITA,ACAO_PRIMARIA,FAIXA_PRIORIDADE
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,477356,TOALHA JG 2PC GRECIA CINTA   AZ 3165,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23530.694250,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23521.365000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,454104,REFRIG. 2P 386L FF CRM44ABA  BR M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23407.545000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,401649,REFRIG. 2P 371L FF     DFX41 PR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23346.540000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,427734,PLAFON LED RED. MILAO   BR  18W MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23237.270000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,472052,TAPETE BANH.TEC.050X070 DALLAS SOT02,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23168.565000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,470398,LUSTRE ACO/VID.       1LP CO PDMCOV2,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23107.665000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,457804,COND.JANEL  10000 REM  D6NRND2A M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23095.170000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,23027.865000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,466073,TAPETE BANH. 38X58 RELAX        SORT,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22994.580000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,463302,COIFA 90CM ILH. TOUCH 90CIV  PT M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22925.700000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,468853,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22918.651000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,489215,"FRITAD.ELET.   3,2 ESSENTIAL PT M127",D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22881.516000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,463955,LAV.ROUPA 13KG WG-02         BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22875.300000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,478073,CORTINA 540X250 DUP INOVE    BELL/AR,V - DECORACAO,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22863.225000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,477355,TOALHA JG 2PC GRECIA CINTA   VD 3074,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22815.171750,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,419719,FORNO MICR.27L 1250W MS37R   PR M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22747.053000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,395200,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22706.670000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,412281,LAV.ROUPA 11KG+SEC. CV5011T  PR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22673.700000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,470050,LUSTRE LED 35W NE       LP-201D 5629,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,36.537118,0,22628.235000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,420163,LAV.ROUPA 11KG DIG LES11     BR M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22561.350000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,409415,MESA 1.35X0.90 CJ/04CAD.CS/OFF   133,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22529.010000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,460283,LAV.ROUPA 17KG BWK17ABANA  BR M220V,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22467.480000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22453.935000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,474784,CORTINA 260X230 DUPLEX BELLINI TITAN,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22404.564000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,421295,MESA LAT. 0.45X0.30 MDF        FD/CZ,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22400.700000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,485336,TOALHA JG 2PC LILLE EXTRA SOFT   BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22326.675000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,470385,TAPETE ENTR. 040X065 TAPKES  SORTIDO,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22196.004600,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22191.246000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,478701,"PORCEL.A 58X58 ESM.LIMEST.MUST1,68M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,38.725987,0,22170.834000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,485338,TOALHA JG 2PC LILLE EXTRA SOFT   AM,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22100.715000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,165136,FRONHA AVULSA PRATA          BR 0001,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22092.600000,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,470857,COND.SPLIT 12000 COND.AR12CV INV.171,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22073.803500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,440532,FRIGIDEIRA ANTIAD.03PC      PT 05725,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,22059.240000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,470857,COND.SPLIT 12000 COND.AR12CV INV.171,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21991.336500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,467655,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21870.460500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,485339,TOALHA JG 2PC LILLE EXTRA SOFT   VD,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21838.320000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,468853,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21787.421250,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,402016,REFRIG. 2P 340L FF    BR  CRM39 M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21729.540000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,430726,"PORCEL.A 60X120 NAT.FILO GREIG1,43M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21722.951250,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,330430,VITRINE VER 1P 501L REFRIG. VCFVM127,N - INDUSTRIAL E NEGOCIOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21556.080000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,412281,LAV.ROUPA 11KG+SEC. CV5011T  PR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21499.695000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,485343,TOALHA JG 2PC ASPEN EXTRA SOFT    AZ,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21307.755000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,419818,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21300.195000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21259.161000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,467773,COND.SPLIT 9000 EVAP.S3NQ09 INV. 143,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21212.688000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,419817,TORNEIRA PIA COZ. HYDRAMOTION1167 PT,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21126.000000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,452596,"PORCEL.A 90X90 EPO.CEMEN.GR.LX2,40M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,21092.400000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20986.455000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,473456,TAPETE ENTR. 37X57 TAP0032A  SORTIDO,V - DECORACAO,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20970.075000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,466807,TOALHA JG 2PC PIXEL CINTA ROSA  3364,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20924.909344,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,458945,LENCOL JG SOLTE ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20914.215000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,458945,LENCOL JG SOLTE ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20890.905000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485338,TOALHA JG 2PC LILLE EXTRA SOFT   AM,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20890.275000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,300761,DUCHA OPTIMA          6800W 549 M220,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20863.080000,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,429875,LNATAL CRD 200L LED 8F AM       M220,T - ARTIGOS DE EPOCA,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20861.872500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,421295,MESA LAT. 0.45X0.30 MDF        FD/CZ,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20858.670000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,419818,TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20790.945000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,460689,CAMA CONJUGADA OURO      138X188X064,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20762.175000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,485339,TOALHA JG 2PC LILLE EXTRA SOFT   VD,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20732.250000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,419817,TORNEIRA PIA COZ. HYDRAMOTION1167 PT,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20668.941923,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,447868,PRATO RASO PORC.28CM    PEIXES 80000,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,-52.764168,1,20610.592358,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,474782,CORTINA 260X230 DUPLEX BELLINI   LAT,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20609.715000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20606.113500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485343,TOALHA JG 2PC ASPEN EXTRA SOFT    AZ,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20512.485000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,455220,REFRIG. 2P 260L DF     DC35A BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20498.940000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,401646,REFRIG. 2P 371L FF     DFN41 BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20479.095000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,470385,TAPETE ENTR. 040X065 TAPKES  SORTIDO,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20473.300500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,385804,BACIA KIT COMPL. LEVEL            BR,W - LOUCAS E PIAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20472.375000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,463955,LAV.ROUPA 13KG WG-02         BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20369.895000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,32.887214,0,20362.398000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,467615,AP.JANTAR PORC.20PC NATUR     990100,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,-22.393598,1,20355.573000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485337,TOALHA JG 2PC LILLE EXTRA SOFT   RS,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20355.195000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485339,TOALHA JG 2PC LILLE EXTRA SOFT   VD,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20345.010000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,469140,FOGAO PISO 5B          FE5DP PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20344.695000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,430726,"PORCEL.A 60X120 NAT.FILO GREIG1,43M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20292.772500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,446662,"REVEST.A 30X90 TREVI ORO AC   1,62M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20266.360380,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,467655,AP.JANTAR CER.12PC         BR 137392,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20231.022000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,450469,MESA LAT. 0.45X0.30 MDF        PT/PT,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20227.305000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,466771,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20223.840000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485344,TOALHA JG 2PC ASPEN EXTRA SOFT    RS,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20218.590000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,431654,TAPETE BANH.TEC.050X070 DALLAS SORT2,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20154.435000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,485339,TOALHA JG 2PC LILLE EXTRA SOFT   VD,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20150.550000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20045.434500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,419038,CORTINA 240X160 PTK.LISA SLIM    2MF,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,20036.730000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,446688,BUFFET 1.60X0.78 4P         OFF/NOCE,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19978.455000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,461592,BISTEQUEIRA AL/CER.28CM  PT 4813/353,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19955.250000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,456651,COND.SPLIT 12000 COND.S4UW12 QF  116,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19948.929000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,171832,CHURRASQUEIRA GAS BANCAD.   CH3001IX,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19948.530000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,484436,TV LED 75 HDR SMT 4K NANO 75NANO80TS,R - ELETRONICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19945.800000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,454965,LAV.ROUPA 14KG DIG LED14   BR M127,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19920.495000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,474784,CORTINA 260X230 DUPLEX BELLINI TITAN,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19906.929000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,485337,TOALHA JG 2PC LILLE EXTRA SOFT   RS,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19899.064500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19893.783000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,461284,FILTRO GABINETE E-DUE FREED. BR MBIV,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19892.040000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,485341,TOALHA JG 2PC ASPEN EXTRA SOFT    BG,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19871.880000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,67.146099,0,19833.660000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,420161,"LAV.ROUPA 8,5 KG DIG. LES09  BR M220",D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19810.245000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,436805,LIXEIRA PDL/BD IX 3.0L      3040/001,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19796.385000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,485338,TOALHA JG 2PC LILLE EXTRA SOFT   AM,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19778.535000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,446300,"PORCEL.A 90X90 EPO.VENATINO   1,60M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,19776.960000,REPRECIFICAR,BAIXA
