UNIVERSO,NIVEL_1,NIVEL_2,PARES_LOJA_PRODUTO,SKUS_DISTINTOS,LOJAS_DISTINTAS,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,RECEITA_EM_RUPTURA,RECEITA_CRITICO,PARES_RUPTURA_CRITICO,PARES_COM_RECEITA_HISTORICA,PARES_SEM_RECEITA_HISTORICA,PARES_DIAS_COBERTURA_FINITO,PARES_DIAS_COBERTURA_INFINITO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,DIAS_COBERTURA_P25_FINITA,DIAS_COBERTURA_P75_FINITA,ESTOQUE_PROJ_TOTAL,ESTOQUE_PROJ_MEDIANA,VENDA_MEDIA_MES_TOTAL,PARES_EM_RUPTURA,PARES_CRITICO,PARES_ATENCAO,PARES_SAUDAVEL,PARES_STATUS_SEM_VENDA,PCT_PARES_RUPTURA_CRITICO,PCT_PARES_EM_RUPTURA,PCT_PARES_CRITICO,PCT_PARES_DIAS_INFINITO,PCT_PARES_SEM_RECEITA_HISTORICA,PART_RECEITA_RISCO_PCT,PART_RECEITA_UNIVERSO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,RECEITA_ETAPA3,TRANSACOES_ETAPA3_LINHAS_VENDA,SKUS_ATIVOS_ETAPA3,PART_RECEITA_ETAPA3_PCT,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,DIF_RECEITA_VS_ETAPA3,RANK_REPOSICAO
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VC - OBJETOS PARA JARDIM,30,3,10,421659.241500,406867.891500,406867.891500,0.000000,29,27,3,30,0,12.727273,0.000000,0.000000,0.000000,-2353.000000,-51.500000,183.491342,29,0,0,1,0,96.666667,96.666667,0.000000,0.000000,10.000000,96.492108,0.128073,0.123580,421659.241500,1395,3,0.128073,-8.909996,0.000000,57
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,177,18,10,420629.989500,379269.345000,366225.300000,13044.045000,155,119,58,166,11,9.731256,0.000000,0.000000,0.000000,-1336.000000,0.000000,307.486366,147,8,5,6,11,87.570621,83.050847,4.519774,6.214689,32.768362,90.166977,0.127760,0.115197,420629.989500,1768,18,0.127760,-81.280733,0.000000,58
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,90,9,10,372643.200000,345602.445000,345602.445000,0.000000,84,61,29,90,0,12.076241,0.000000,0.000000,0.000000,-9207.000000,-15.000000,657.131947,84,0,1,5,0,93.333333,93.333333,0.000000,0.000000,32.222222,92.743527,0.113185,0.104971,372643.200000,5369,9,0.113185,-71.304740,0.000000,59
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,163,18,10,436515.852500,318509.040500,315286.065500,3222.975000,129,134,29,161,2,57.869037,0.000000,0.000000,0.000000,-5155.000000,-7.000000,1009.443577,125,4,6,26,2,79.141104,76.687117,2.453988,1.226994,17.791411,72.966202,0.132585,0.096742,436515.852500,9392,18,0.132585,-46.568955,0.000000,60
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LH - PRAIA E PISCINA,50,5,10,301529.000500,286245.788500,286245.788500,0.000000,48,44,6,50,0,39.429102,0.000000,0.000000,0.000000,-2870.000000,-34.000000,268.180489,48,0,0,2,0,96.000000,96.000000,0.000000,0.000000,12.000000,94.931429,0.091585,0.086943,301529.000500,1915,5,0.091585,-45.707834,0.000000,61
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UE - BASES E ACABAMENTOS,30,3,10,295360.432500,274221.657500,274221.657500,0.000000,29,24,6,30,0,11.226230,0.000000,0.000000,0.000000,-2931.000000,-52.000000,348.163422,29,0,0,1,0,96.666667,96.666667,0.000000,0.000000,20.000000,92.843058,0.089711,0.083291,295360.432500,2011,3,0.089711,-79.747874,0.000000,62
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AA - PNEUS,30,3,10,274737.424500,273829.279500,272866.534500,962.745000,28,19,11,29,1,5.172414,0.000000,0.000000,0.000000,-219.000000,-0.500000,54.797222,27,1,0,1,1,93.333333,90.000000,3.333333,3.333333,36.666667,99.669450,0.083447,0.083171,274737.424500,166,3,0.083447,-92.064933,0.000000,63
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LF - MOVEIS INFANTIS,110,11,10,322148.295000,254252.775000,245910.630000,8342.145000,82,98,12,110,0,74.054182,0.000000,0.000000,29.478261,-94.000000,0.000000,228.307852,78,4,8,20,0,74.545455,70.909091,3.636364,0.000000,10.909091,78.924141,0.097848,0.077225,322148.295000,1552,11,0.097848,-58.818876,0.000000,64
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OB - VARANDA E AREA EXTERNA,50,5,10,275444.305500,244735.281000,241413.501000,3321.780000,46,45,5,50,0,38.987550,0.000000,0.000000,0.000000,-590.000000,-7.500000,108.607500,45,1,0,4,0,92.000000,90.000000,2.000000,0.000000,10.000000,88.851095,0.083662,0.074335,275444.305500,888,5,0.083662,-43.082877,0.000000,65
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HE - RALOS E GRELHAS,80,8,10,242085.851000,238295.141000,236939.486000,1355.655000,75,67,13,76,4,3.797932,0.000000,0.000000,0.000000,-5823.000000,-15.000000,442.260591,69,6,0,1,4,93.750000,86.250000,7.500000,5.000000,16.250000,98.434146,0.073530,0.072378,242085.851000,2945,8,0.073530,-62.445919,0.000000,66
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,ME - LIMPEZA,50,5,10,244032.978000,231563.178000,204434.853000,27128.325000,46,31,19,47,3,4.787234,0.000000,0.000000,0.000000,-146.000000,0.000000,57.033000,39,7,1,0,3,92.000000,78.000000,14.000000,6.000000,38.000000,94.890117,0.074121,0.070334,244032.978000,257,5,0.074121,-64.254790,0.000000,67
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SE - IMPERMEABILIZANTES,40,4,10,211221.129000,211221.129000,211221.129000,0.000000,39,31,9,39,1,0.000000,0.000000,0.000000,0.000000,-799.000000,-13.500000,69.396175,39,0,0,0,1,97.500000,97.500000,0.000000,2.500000,22.500000,100.000000,0.064155,0.064155,211221.129000,749,4,0.064155,-31.267280,0.000000,68
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EO - INSTRUMENTOS DE MEDICAO ELETRICA,20,2,10,205258.607750,205258.607750,205258.607750,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-5869.000000,-201.000000,339.742286,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.062344,0.062344,205258.607750,4288,2,0.062344,-35.247731,0.000000,69
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NE - LIMPEZA E MANUTENCAO,50,5,10,283516.394000,199682.399000,199682.399000,0.000000,43,45,5,50,0,28.485759,0.000000,0.000000,0.000000,-6219.000000,-63.500000,857.715422,43,0,2,5,0,86.000000,86.000000,0.000000,0.000000,10.000000,70.430636,0.086114,0.060650,283516.394000,5486,5,0.086114,-74.856038,0.000000,70
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MA - BOMBAS E FILTROS,40,4,10,189359.331000,181349.091000,171902.556000,9446.535000,37,27,13,38,2,2.755735,0.000000,0.000000,0.000000,-322.000000,0.000000,70.886491,35,2,1,0,2,92.500000,87.500000,5.000000,5.000000,32.500000,95.769820,0.057515,0.055082,189359.331000,423,4,0.057515,-81.182549,-0.000000,71
REDE_FISICA_SEM_LOJA93,R - ELETRONICOS,RC - SOM,20,2,10,162392.401500,162392.401500,162392.401500,0.000000,20,20,0,20,0,0.000000,0.000000,0.000000,0.000000,-92.000000,-3.000000,29.561111,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.049324,0.049324,162392.401500,90,2,0.049324,125.415540,0.000000,72
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,150,15,10,160786.255000,159089.665000,141318.415000,17771.250000,135,43,107,138,12,2.597716,0.000000,0.000000,0.000000,-8915.000000,0.000000,623.441766,130,5,1,2,12,90.000000,86.666667,3.333333,8.000000,71.333333,98.944817,0.048836,0.048321,160786.255000,4064,15,0.048836,-41.966295,0.000000,73
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,134,15,10,159692.212750,149141.466250,149141.466250,0.000000,123,120,14,133,1,33.752712,0.000000,0.000000,0.000000,-7625.000000,-47.500000,1039.357917,123,0,1,9,1,91.791045,91.791045,0.000000,0.746269,10.447761,93.393074,0.048504,0.045299,159692.212750,6033,15,0.048504,-49.110445,0.000000,74
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IE - ACESSORIOS E COMPONENTES,80,8,10,185192.285250,147392.049000,147392.049000,0.000000,64,55,25,74,6,20.384051,0.000000,0.000000,0.000000,-685.000000,-3.000000,263.419158,64,0,3,7,6,80.000000,80.000000,0.000000,7.500000,31.250000,79.588655,0.056249,0.044768,185192.285250,1271,8,0.056249,-41.085139,0.000000,75
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WC - TANQUES,40,4,10,135548.595000,135548.595000,133389.270000,2159.325000,40,35,5,40,0,0.375000,0.000000,0.000000,0.000000,-194.000000,-4.500000,50.936652,39,1,0,0,0,100.000000,97.500000,2.500000,0.000000,12.500000,100.000000,0.041171,0.041171,135548.595000,284,4,0.041171,-71.438473,0.000000,76
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AC - MANUTENCAO E LIMPEZA,39,4,10,134474.060000,134474.060000,134474.060000,0.000000,38,35,4,38,1,0.000000,0.000000,0.000000,0.000000,-6197.000000,-87.000000,499.664435,38,0,0,0,1,97.435897,97.435897,0.000000,2.564103,10.256410,100.000000,0.040844,0.040844,134474.060000,4535,4,0.040844,-20.419903,0.000000,77
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",60,6,10,134134.994000,131614.889000,130486.874000,1128.015000,53,47,13,56,4,22.855025,0.000000,0.000000,0.000000,-6959.000000,-85.000000,2785.883184,52,1,0,3,4,88.333333,86.666667,1.666667,6.666667,21.666667,98.121217,0.040741,0.039976,134134.994000,3653,6,0.040741,-32.965834,0.000000,78
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JE - DECORACAO,10,1,10,136788.995000,129931.445000,129931.445000,0.000000,8,9,1,10,0,30.759271,0.000000,0.000000,0.000000,-2023.000000,-252.000000,141.831861,8,0,0,2,0,80.000000,80.000000,0.000000,0.000000,10.000000,94.986768,0.041548,0.039465,136788.995000,1486,1,0.041548,-68.068009,0.000000,79
REDE_FISICA_SEM_LOJA93,T - ARTIGOS DE EPOCA,TA - ILUMINACAO NATALINA,10,1,10,122798.564167,122798.564167,122798.564167,0.000000,10,6,4,10,0,0.000000,0.000000,0.000000,0.000000,-2490.000000,-274.500000,645.600000,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,40.000000,100.000000,0.037298,0.037298,122798.564167,289,1,0.037298,-99.402441,-0.000000,80
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MI - CONSTRUCAO CIVIL,10,1,10,142033.080000,117584.040000,104756.190000,12827.850000,7,9,1,10,0,36.000000,0.000000,0.000000,52.500000,-5.000000,0.000000,11.958333,6,1,2,1,0,70.000000,60.000000,10.000000,0.000000,10.000000,82.786376,0.043140,0.035714,142033.080000,39,1,0.043140,-73.502969,0.000000,81
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,ND - PESO E AFERICAO,20,2,10,101251.395000,101251.395000,101251.395000,0.000000,20,16,4,20,0,0.000000,0.000000,0.000000,0.000000,-66.000000,-2.000000,17.966667,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,20.000000,100.000000,0.030754,0.030754,101251.395000,68,2,0.030754,52.475271,0.000000,82
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LA - BRINQUEDOS,68,7,10,104810.779500,100821.630000,99955.905000,865.725000,59,60,8,67,1,59.219510,0.000000,0.000000,0.000000,-2117.000000,-22.500000,475.154937,58,1,3,5,1,86.764706,85.294118,1.470588,1.470588,11.764706,96.193951,0.031835,0.030623,104810.779500,2314,7,0.031835,-80.567479,0.000000,83
REDE_FISICA_SEM_LOJA93,R - ELETRONICOS,RG - SEGURANCA,17,2,10,88881.730000,86374.960000,86374.960000,0.000000,14,13,4,15,2,5.000000,0.000000,0.000000,0.000000,-339.000000,-3.000000,41.565873,14,0,1,0,2,82.352941,82.352941,0.000000,11.764706,23.529412,97.179657,0.026996,0.026235,88881.730000,243,2,0.026996,170.020705,0.000000,84
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,69,7,10,87083.580500,85465.425500,85465.425500,0.000000,68,58,11,69,0,2.244898,0.000000,0.000000,0.000000,-3830.000000,-35.000000,340.157320,68,0,0,1,0,98.550725,98.550725,0.000000,0.000000,15.942029,98.141837,0.026450,0.025959,87083.580500,2650,7,0.026450,-50.243083,0.000000,85
REDE_FISICA_SEM_LOJA93,Q - BASICOS CONSTRUCAO,QI - FIXACAO,30,3,10,85191.855000,82912.515000,76873.335000,6039.180000,28,26,4,30,0,15.831132,0.000000,0.000000,0.000000,-1646.000000,-19.500000,179.667880,26,2,0,2,0,93.333333,86.666667,6.666667,0.000000,13.333333,97.324463,0.025876,0.025183,85191.855000,1356,3,0.025876,1.250388,0.000000,86
REDE_FISICA_SEM_LOJA93,Y - EPI,YE - PROTECAO RESPIRATORIA,10,1,10,73582.103000,73582.103000,71645.609000,1936.494000,10,9,1,10,0,1.285714,0.000000,0.000000,0.000000,-4624.000000,-213.500000,317.156909,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,10.000000,100.000000,0.022349,0.022349,73582.103000,1622,1,0.022349,-66.148168,0.000000,87
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LE - ENXOVAL,9,1,9,70573.492500,70573.492500,70573.492500,0.000000,9,9,0,9,0,0.000000,0.000000,0.000000,0.000000,-1048.000000,-116.000000,68.632886,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.021436,0.021436,70573.492500,682,1,0.021436,-56.523976,0.000000,88
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AB - BATERIAS E CARREGADORES,10,1,10,67676.658000,67676.658000,67676.658000,0.000000,10,5,5,10,0,0.000000,0.000000,0.000000,0.000000,-116.000000,0.000000,10.031746,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,50.000000,100.000000,0.020556,0.020556,67676.658000,108,1,0.020556,-31.828203,0.000000,89
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AP - VULCANIZADORES,10,1,10,58614.675000,58614.675000,56948.325000,1666.350000,10,5,5,10,0,2.000000,0.000000,0.000000,0.000000,-93.000000,0.000000,8.881868,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,50.000000,100.000000,0.017803,0.017803,58614.675000,94,1,0.017803,-7.198685,0.000000,90
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MH - SOLDAGEM,10,1,10,61396.555500,58237.210500,58237.210500,0.000000,8,8,2,10,0,18.000000,0.000000,0.000000,0.000000,-30.000000,-1.500000,11.785859,8,0,1,1,0,80.000000,80.000000,0.000000,0.000000,20.000000,94.854198,0.018648,0.017689,61396.555500,75,1,0.018648,-73.572114,0.000000,91
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HB - CALHAS E ACESSORIOS,20,2,10,56218.501500,56218.501500,56218.501500,0.000000,20,4,16,20,0,0.000000,0.000000,0.000000,0.000000,-918.000000,0.000000,57.456140,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,80.000000,100.000000,0.017076,0.017076,56218.501500,695,2,0.017076,-59.107247,0.000000,92
REDE_FISICA_SEM_LOJA93,T - ARTIGOS DE EPOCA,TC - DECORACAO NATALINA,19,2,10,52868.996250,51585.686250,51585.686250,0.000000,18,18,1,19,0,25.870445,0.000000,0.000000,0.000000,-2822.000000,-119.000000,1351.866667,18,0,0,1,0,94.736842,94.736842,0.000000,0.000000,5.263158,97.572661,0.016058,0.015668,52868.996250,417,2,0.016058,-94.989314,0.000000,93
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,40,4,10,51638.853000,51186.303000,48500.823000,2685.480000,39,36,4,40,0,2.026923,0.000000,0.000000,0.000000,-626.000000,-11.000000,149.625617,37,2,1,0,0,97.500000,92.500000,5.000000,0.000000,10.000000,99.123625,0.015685,0.015547,51638.853000,1105,4,0.015685,-75.138280,0.000000,94
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AO - VESTUARIOS PARA MOTOQUEIROS,40,4,10,48574.459500,48574.459500,48574.459500,0.000000,40,33,7,40,0,0.000000,0.000000,0.000000,0.000000,-86.000000,0.000000,42.766667,40,0,0,0,0,100.000000,100.000000,0.000000,0.000000,17.500000,100.000000,0.014754,0.014754,48574.459500,104,4,0.014754,31.619637,0.000000,95
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,"FC - ACESSORIOS PARA GOLPE, PERFURACAO E FIXACAO",10,1,10,47149.893000,47149.893000,47149.893000,0.000000,9,8,2,9,1,0.000000,0.000000,0.000000,0.000000,-86.000000,-9.500000,11.544701,9,0,0,0,1,90.000000,90.000000,0.000000,10.000000,20.000000,100.000000,0.014321,0.014321,47149.893000,116,1,0.014321,-35.366559,0.000000,96
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WD - BANHEIRAS E ACESSORIOS,20,2,10,45221.505000,42628.110000,37514.715000,5113.395000,15,11,9,16,4,9.375000,0.000000,0.000000,0.000000,3.000000,0.000000,12.166667,13,2,1,0,4,75.000000,65.000000,10.000000,20.000000,45.000000,94.265129,0.013735,0.012948,45221.505000,20,2,0.013735,-35.325044,0.000000,97
REDE_FISICA_SEM_LOJA93,T - ARTIGOS DE EPOCA,TK - PASCOA,18,2,9,40938.340600,40938.340600,40938.340600,0.000000,18,17,1,18,0,0.000000,0.000000,0.000000,0.000000,-5889.000000,-331.500000,1522.383333,18,0,0,0,0,100.000000,100.000000,0.000000,0.000000,5.555556,100.000000,0.012434,0.012434,40938.340600,803,2,0.012434,40.391413,0.000000,98
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HD - VEDACAO E TERMOFUSORES,10,1,10,40841.524500,40841.524500,40841.524500,0.000000,10,2,8,10,0,0.000000,0.000000,0.000000,0.000000,-352.000000,0.000000,22.374613,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,80.000000,100.000000,0.012405,0.012405,40841.524500,277,1,0.012405,-33.741364,0.000000,99
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FL - MEDICAO ELETRICA,10,1,10,39259.605000,39259.605000,38176.110000,1083.495000,9,8,2,9,1,4.761905,0.000000,0.000000,0.000000,-188.000000,-4.500000,28.153846,7,2,0,0,1,90.000000,70.000000,20.000000,10.000000,20.000000,100.000000,0.011925,0.011925,39259.605000,313,1,0.011925,-21.873020,-0.000000,100
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SD - ACESSORIOS PARA PINTURA,9,1,9,37286.350500,37286.350500,37286.350500,0.000000,9,9,0,9,0,0.000000,0.000000,0.000000,0.000000,-861.000000,-74.000000,115.630051,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.011325,0.011325,37286.350500,579,1,0.011325,-95.845042,0.000000,101
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FP - BANCADAS E ARMAZENAGEM DE FERRAMENTAS,10,1,10,32032.875000,32032.875000,31472.805000,560.070000,10,8,2,10,0,2.500000,0.000000,0.000000,0.000000,-243.000000,-24.500000,32.720280,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,20.000000,100.000000,0.009729,0.009729,32032.875000,286,1,0.009729,-84.967214,0.000000,102
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EL - SINALIZACAO E SEGURANCA,10,1,10,30713.865000,28224.525000,28224.525000,0.000000,8,8,2,10,0,15.000000,0.000000,0.000000,0.000000,-26.000000,0.000000,9.261905,8,0,2,0,0,80.000000,80.000000,0.000000,0.000000,20.000000,91.895061,0.009329,0.008573,30713.865000,39,1,0.009329,-46.422459,0.000000,103
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FF - ACESSORIOS PARA ACABAMENTO,10,1,10,21375.900000,21375.900000,21375.900000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-746.000000,-63.500000,48.213488,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.006493,0.006493,21375.900000,694,1,0.006493,-46.610559,0.000000,104
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MD - COMPRESSORES,10,1,10,19990.635000,19990.635000,15948.240000,4042.395000,10,4,6,10,0,3.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,4.000000,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,60.000000,100.000000,0.006072,0.006072,19990.635000,5,1,0.006072,-75.391392,0.000000,105
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EG - PLUGS E EXTENSOES ELETRICAS,20,2,10,17223.780000,16874.550000,15263.220000,1611.330000,17,18,2,19,1,22.149086,0.000000,0.000000,5.000000,-575.000000,-11.000000,64.179611,14,3,0,2,1,85.000000,70.000000,15.000000,5.000000,10.000000,97.972396,0.005231,0.005125,17223.780000,663,2,0.005231,-51.513506,0.000000,106
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LB - ALIMENTACAO,9,1,9,12462.964500,12462.964500,12462.964500,0.000000,9,9,0,9,0,0.000000,0.000000,0.000000,0.000000,-193.000000,-24.000000,26.915152,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.003785,0.003785,12462.964500,167,1,0.003785,-79.990880,0.000000,107
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FG - CORTE ELETRICO,10,1,10,14593.897500,12041.200500,10668.010500,1373.190000,9,5,5,10,0,21.000000,0.000000,0.000000,0.000000,4.000000,0.000000,7.000000,8,1,0,1,0,90.000000,80.000000,10.000000,0.000000,50.000000,82.508463,0.004433,0.003657,14593.897500,20,1,0.004433,-84.633422,0.000000,108
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JB - IRRIGACAO,20,2,10,10868.865000,10784.970000,9656.535000,1128.435000,19,18,2,20,0,8.196429,0.000000,0.000000,0.000000,-348.000000,-9.000000,70.314286,16,3,1,0,0,95.000000,80.000000,15.000000,0.000000,10.000000,99.228116,0.003301,0.003276,10868.865000,452,2,0.003301,-91.389929,0.000000,109
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LK - FITNESS,10,1,10,10535.413000,10535.413000,10535.413000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-1139.000000,-109.500000,74.596189,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.003200,0.003200,10535.413000,743,1,0.003200,-71.658651,0.000000,110
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,"AN - ASSENTOS, CADEIRAS E ENCOSTOS",10,1,10,13900.740000,8605.800000,8605.800000,0.000000,6,5,5,8,2,21.988636,0.000000,0.000000,10.227273,8.000000,0.000000,10.088889,6,0,1,1,2,60.000000,60.000000,0.000000,20.000000,50.000000,61.908934,0.004222,0.002614,13900.740000,37,1,0.004222,-79.071212,0.000000,111
REDE_FISICA_SEM_LOJA93,Y - EPI,YC - PROTECAO PARA O CORPO,10,1,10,12681.595500,8445.990000,8445.990000,0.000000,7,9,1,10,0,42.016901,0.000000,0.000000,31.500000,-87.000000,-5.000000,27.954699,7,0,2,1,0,70.000000,70.000000,0.000000,0.000000,10.000000,66.600374,0.003852,0.002565,12681.595500,195,1,0.003852,-41.076490,0.000000,112
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FJ - FERRAMENTAS MANUAIS,10,1,10,7952.910000,6216.000000,6216.000000,0.000000,8,7,3,10,0,72.557875,0.000000,0.000000,0.000000,16.000000,0.000000,15.992045,8,0,0,2,0,80.000000,80.000000,0.000000,0.000000,30.000000,78.160070,0.002416,0.001888,7952.910000,213,1,0.002416,-19.957689,0.000000,113
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LM - BELEZA,6,1,6,5929.350000,5929.350000,5929.350000,0.000000,6,6,0,6,0,0.000000,0.000000,0.000000,0.000000,-590.000000,-99.000000,98.533333,6,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.001801,0.001801,5929.350000,279,1,0.001801,-87.755913,0.000000,114
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NH - DESCARTAVEIS,10,1,10,8525.349000,5768.364000,5536.314000,232.050000,7,8,2,10,0,87.812952,0.000000,0.000000,55.390244,28.000000,0.000000,25.838702,6,1,2,1,0,70.000000,60.000000,10.000000,0.000000,20.000000,67.661324,0.002589,0.001752,8525.349000,301,1,0.002589,-67.986147,0.000000,115
REDE_FISICA_SEM_LOJA93,T - ARTIGOS DE EPOCA,TH - ESCOLAR,10,1,10,4429.215000,4429.215000,4429.215000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-283.000000,-24.000000,30.571459,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.001345,0.001345,4429.215000,285,1,0.001345,-87.628866,0.000000,116
REDE_FISICA_SEM_LOJA93,R - ELETRONICOS,RE - INFORMATICA,10,1,10,4290.720000,4290.720000,4290.720000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-96.000000,-8.000000,15.028571,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.001303,0.001303,4290.720000,81,1,0.001303,-87.656018,0.000000,117
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BI - ACESSORIOS PARA SERVIR - PLASTICOS,20,2,10,3406.431000,2529.975000,2350.635000,179.340000,17,9,11,20,0,13.258460,0.000000,0.000000,0.000000,-29.000000,0.000000,31.166134,16,1,2,1,0,85.000000,80.000000,5.000000,0.000000,55.000000,74.270549,0.001035,0.000768,3406.431000,218,2,0.001035,-29.413188,0.000000,118
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GB - JANELAS,10,1,10,2391.480000,2391.480000,439.740000,1951.740000,10,3,7,10,0,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,4.400000,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,70.000000,100.000000,0.000726,0.000726,2391.480000,12,1,0.000726,-71.893807,0.000000,119
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AG - ACESSORIOS AUTOMOTIVOS,10,1,10,2377.515000,1107.015000,650.370000,456.645000,6,6,4,8,2,30.562500,26.250000,0.000000,40.500000,20.000000,1.000000,8.121212,3,3,2,0,2,60.000000,30.000000,30.000000,20.000000,40.000000,46.561851,0.000722,0.000336,2377.515000,50,1,0.000722,-43.992008,0.000000,120
