UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,PARES_LOJA_PRODUTO,SKUS_DISTINTOS,LOJAS_DISTINTAS,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,RECEITA_EM_RUPTURA,RECEITA_CRITICO,PARES_RUPTURA_CRITICO,PARES_COM_RECEITA_HISTORICA,PARES_SEM_RECEITA_HISTORICA,PARES_DIAS_COBERTURA_FINITO,PARES_DIAS_COBERTURA_INFINITO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,DIAS_COBERTURA_P25_FINITA,DIAS_COBERTURA_P75_FINITA,ESTOQUE_PROJ_TOTAL,ESTOQUE_PROJ_MEDIANA,VENDA_MEDIA_MES_TOTAL,PARES_EM_RUPTURA,PARES_CRITICO,PARES_ATENCAO,PARES_SAUDAVEL,PARES_STATUS_SEM_VENDA,PCT_PARES_RUPTURA_CRITICO,PCT_PARES_EM_RUPTURA,PCT_PARES_CRITICO,PCT_PARES_DIAS_INFINITO,PCT_PARES_SEM_RECEITA_HISTORICA,PART_RECEITA_RISCO_PCT,PART_RECEITA_UNIVERSO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,RECEITA_ETAPA3,TRANSACOES_ETAPA3_LINHAS_VENDA,SKUS_ATIVOS_ETAPA3,PART_RECEITA_ETAPA3_PCT,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,DIF_RECEITA_VS_ETAPA3,RANK_REPOSICAO
REDE_COMPLETA,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDG - DISPOSITIVOS DR,88,8,11,1496781.979000,1488189.409000,1488189.409000,0.000000,78,69,19,80,8,5.688679,0.000000,0.000000,0.000000,-10710.000000,-27.000000,627.732841,78,0,0,2,8,88.636364,88.636364,0.000000,9.090909,21.590909,99.425930,0.310204,0.308423,1496781.979000,7465,8,0.310204,-8.579443,0.000000,50
REDE_COMPLETA,F - FERRAMENTAS,FD - ACABAMENTO ELETRICO,FDA - ESMERILHADEIRAS E POLITRIZES ELETRICOS,55,5,11,1491146.569250,1417637.948750,1381358.348750,36279.600000,51,30,25,55,0,20.959113,0.000000,0.000000,0.000000,-3282.000000,0.000000,355.881723,50,1,1,3,0,92.727273,90.909091,1.818182,0.000000,45.454545,95.070329,0.309036,0.293801,1491146.569250,2894,5,0.309036,-78.261002,0.000000,51
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAA - CONJUNTOS DE PANELAS,64,6,11,1435484.382500,1360277.145500,1277479.500500,82797.645000,57,51,13,64,0,21.588955,0.000000,0.000000,0.000000,-1153.000000,-2.000000,315.118718,54,3,2,5,0,89.062500,84.375000,4.687500,0.000000,20.312500,94.760846,0.297500,0.281914,1435484.382500,2276,6,0.297500,-63.355287,0.000000,52
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCF - TAPETES DE BANHEIRO,97,9,11,1444899.192080,1360226.765080,1340766.422080,19460.343000,89,79,18,95,2,27.305040,0.000000,0.000000,0.000000,-33269.000000,-97.000000,3227.352387,87,2,2,4,2,91.752577,89.690722,2.061856,2.061856,18.556701,94.139908,0.299451,0.281903,1444899.192080,10624,9,0.299451,-66.124973,0.000000,53
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBB - PLAFONS,144,14,11,1389696.948000,1340941.048500,1333403.098500,7537.950000,126,112,32,138,6,29.169552,0.000000,0.000000,0.000000,-15737.000000,-11.000000,1501.411055,122,4,1,11,6,87.500000,84.722222,2.777778,4.166667,22.222222,96.491616,0.288011,0.277906,1389696.948000,6511,14,0.288011,-49.452550,0.000000,54
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCC - MICRO-ONDAS,62,7,11,1706453.101500,1334581.122000,1334581.122000,0.000000,53,32,30,57,5,9.119700,0.000000,0.000000,0.000000,-1041.000000,0.000000,217.989538,53,0,2,2,5,85.483871,85.483871,0.000000,8.064516,48.387097,78.207899,0.353657,0.276588,1706453.101500,1286,7,0.353657,-39.867693,0.000000,55
REDE_COMPLETA,O - MOVEIS,OC - QUARTO,OCC - NICHOS E PRATELEIRAS,240,22,11,1432711.280000,1307251.998500,1294967.208500,12284.790000,216,194,46,240,0,28.261276,0.000000,0.000000,0.000000,-11033.000000,-21.500000,1194.981608,213,3,6,18,0,90.000000,88.750000,1.250000,0.000000,19.166667,91.243227,0.296925,0.270924,1432711.280000,13064,22,0.296925,-30.777626,0.000000,56
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODD - ARMARIOS MODULARES,187,17,11,1351061.680500,1290794.620500,1252766.875500,38027.745000,163,138,49,184,3,14.646841,0.000000,0.000000,0.000000,-2227.000000,0.000000,214.917172,155,8,12,9,3,87.165775,82.887701,4.278075,1.604278,26.203209,95.539281,0.280004,0.267513,1351061.680500,1874,17,0.280004,-69.007874,0.000000,57
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KC - BANHO,KCB - TOALHA DE LAVABO E ROSTO,553,55,11,1191475.993750,1189797.369250,1188628.509250,1168.860000,550,480,73,553,0,0.836636,0.000000,0.000000,0.000000,-46469.000000,-60.000000,4001.485679,548,2,1,2,0,99.457505,99.095841,0.361664,0.000000,13.200723,99.859114,0.246930,0.246582,1191475.993750,28014,55,0.246930,-48.149622,0.000000,58
REDE_COMPLETA,V - DECORACAO,VF - CORTINAS,VFB - PERSIANAS,198,18,11,1205096.613000,1187168.808000,1181054.448000,6114.360000,186,154,44,192,6,30.879518,0.000000,0.000000,0.000000,-3891.000000,-14.500000,518.297807,184,2,3,3,6,93.939394,92.929293,1.010101,3.030303,22.222222,98.512335,0.249753,0.246037,1205096.613000,4355,18,0.249753,-61.342097,0.000000,59
REDE_COMPLETA,O - MOVEIS,OE - BANHEIRO,OEA - GABINETES,77,7,11,1186313.551500,1186313.551500,1186313.551500,0.000000,77,63,14,77,0,0.000000,0.000000,0.000000,0.000000,-1466.000000,-15.000000,131.707479,77,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.245860,0.245860,1186313.551500,1730,7,0.245860,-41.710029,0.000000,60
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KC - BANHO,KCC - TOALHAS DE PISO,353,33,11,1181532.596387,1130400.063887,1106557.839887,23842.224000,335,291,62,352,1,12.505882,0.000000,0.000000,0.000000,-36971.000000,-37.000000,4222.244746,324,11,3,14,1,94.900850,91.784703,3.116147,0.283286,17.563739,95.672355,0.244869,0.234272,1181532.596387,27680,33,0.244869,-59.602334,-0.000000,61
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODC - BALCOES E GABINETES PARA COZINHA,179,17,11,1263780.766500,1106621.701500,1065951.526500,40670.175000,150,121,58,168,11,11.962249,0.000000,0.000000,0.000000,-996.000000,0.000000,152.370779,140,10,10,8,11,83.798883,78.212291,5.586592,6.145251,32.402235,87.564373,0.261915,0.229344,1263780.766500,1287,17,0.261915,-62.314535,0.000000,62
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBA - PRATOS - PRESENTES,805,74,11,1686863.838886,1096867.813386,979430.257636,117437.555750,680,502,303,795,10,47.387963,0.000000,0.000000,0.000000,-13237.000000,0.000000,9621.250173,634,46,20,95,10,84.472050,78.757764,5.714286,1.242236,37.639752,65.024087,0.349598,0.227323,1686863.838886,21985,74,0.349598,-47.705635,0.000000,63
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,"BAD - FRIGIDEIRAS, BISTEQUEIRAS E PAELLERAS",214,21,11,1199045.303181,1086660.279848,1083065.919848,3594.360000,207,168,46,214,0,7.553998,0.000000,0.000000,0.000000,-9142.000000,-24.000000,1090.974112,206,1,2,5,0,96.728972,96.261682,0.467290,0.000000,21.495327,90.627125,0.248499,0.225207,1199045.303181,8008,21,0.248499,-57.878650,0.000000,64
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEF - CAFETEIRAS,55,5,11,1008711.154500,1008711.154500,1008711.154500,0.000000,53,29,26,53,2,0.000000,0.000000,0.000000,0.000000,-2182.000000,-3.000000,302.941198,53,0,0,0,2,96.363636,96.363636,0.000000,3.636364,47.272727,100.000000,0.209052,0.209052,1008711.154500,1678,5,0.209052,-79.737123,0.000000,65
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCD - FORNOS,55,6,11,962299.583000,962299.583000,962299.583000,0.000000,54,45,10,54,1,0.000000,0.000000,0.000000,0.000000,-443.000000,-4.000000,74.681502,54,0,0,0,1,98.181818,98.181818,0.000000,1.818182,18.181818,100.000000,0.199434,0.199434,962299.583000,649,6,0.199434,-39.242543,0.000000,66
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCI - UTENSILIOS PARA BANHEIRO,329,31,11,971814.833500,960033.245500,956051.414500,3981.831000,320,267,62,329,0,9.724874,0.000000,0.000000,0.000000,-16132.000000,-28.000000,1453.811091,315,5,3,6,0,97.264438,95.744681,1.519757,0.000000,18.844985,98.787672,0.201406,0.198964,971814.833500,13437,31,0.201406,-35.748546,0.000000,67
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAB - INTERRUPTORES E PULSADORES,132,12,11,940884.667812,939678.007812,938500.957812,1177.050000,113,90,42,121,11,26.008405,0.000000,0.000000,0.000000,-112093.000000,-20.500000,5659.457013,110,3,1,7,11,85.606061,83.333333,2.272727,8.333333,31.818182,99.871753,0.194996,0.194746,940884.667812,12350,12,0.194996,25.337509,-0.000000,68
REDE_COMPLETA,O - MOVEIS,OF - ESCRITORIO,OFA - MESAS PARA ESCRITORIO,110,10,11,1003902.452000,929581.982000,928230.002000,1351.980000,100,100,10,107,3,44.414069,0.000000,0.000000,0.000000,-1298.000000,-8.500000,229.848972,99,1,0,7,3,90.909091,90.000000,0.909091,2.727273,9.090909,92.596843,0.208056,0.192653,1003902.452000,2092,10,0.208056,-89.874739,-0.000000,69
REDE_COMPLETA,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFC - MOTOSSERRAS E ELETROSERRAS,33,3,11,931258.293000,923919.108000,911542.968000,12376.140000,32,26,7,33,0,2.727273,0.000000,0.000000,0.000000,-358.000000,-5.000000,67.119464,31,1,1,0,0,96.969697,93.939394,3.030303,0.000000,21.212121,99.211907,0.193001,0.191480,931258.293000,547,3,0.193001,-85.019197,0.000000,70
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EI - PROGRAMADORES, SENSORES E VARIADORES",EIA - SENSORES DE PRESENCA,22,2,11,900979.483523,882549.463523,882549.463523,0.000000,18,18,4,20,2,65.036709,0.000000,0.000000,0.000000,-12972.000000,-268.000000,862.600696,18,0,0,2,2,81.818182,81.818182,0.000000,9.090909,18.181818,97.954446,0.186725,0.182906,900979.483523,4422,2,0.186725,12.502340,-0.000000,71
REDE_COMPLETA,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAC - CONJUNTO DE BACIA E CAIXA PARA ACOPLAR,55,5,11,957368.832000,874534.752000,870368.457000,4166.295000,47,37,18,54,1,19.746439,0.000000,0.000000,0.000000,-174.000000,0.000000,96.136378,45,2,2,5,1,85.454545,81.818182,3.636364,1.818182,32.727273,91.347736,0.198412,0.181245,957368.832000,426,5,0.198412,-91.050969,0.000000,72
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAG - MESAS DE CANTO,64,6,11,874343.421000,874343.421000,864884.601000,9458.820000,60,52,12,60,4,0.565476,0.000000,0.000000,0.000000,-4261.000000,-25.500000,302.040472,58,2,0,0,4,93.750000,90.625000,3.125000,6.250000,18.750000,100.000000,0.181205,0.181205,874343.421000,3897,6,0.181205,-39.203093,0.000000,73
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAF - CAPAS E PROTETORES PARA COLCHAO,88,8,11,917069.902000,873731.120500,870305.075500,3426.045000,81,70,18,87,1,31.940559,0.000000,0.000000,0.000000,-5923.000000,-22.500000,1389.989651,79,2,1,5,1,92.045455,89.772727,2.272727,1.136364,20.454545,95.274212,0.190060,0.181078,917069.902000,5489,8,0.190060,-89.908907,0.000000,74
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EK - PROTECAO DE EQUIPAMENTOS ELETRICOS,EKA - FILTROS DE LINHA,31,3,11,853744.242156,853744.242156,853744.242156,0.000000,30,27,4,30,1,0.000000,0.000000,0.000000,0.000000,-16600.000000,-41.000000,1560.250458,30,0,0,0,1,96.774194,96.774194,0.000000,3.225806,12.903226,100.000000,0.176936,0.176936,853744.242156,4693,3,0.176936,-82.658867,0.000000,75
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,BJB - CONJUNTOS DE TALHERES,42,4,11,830228.400750,822493.575750,811007.520750,11486.055000,38,36,6,42,0,27.025052,0.000000,0.000000,0.000000,-3032.000000,-20.000000,268.203222,35,3,1,3,0,90.476190,83.333333,7.142857,0.000000,14.285714,99.068350,0.172062,0.170459,830228.400750,2347,4,0.172062,-71.559455,0.000000,76
REDE_COMPLETA,W - LOUCAS E PIAS,WB - CUBAS E PIAS,WBB - CUBAS E PIAS PARA COZINHA,55,5,11,819445.949000,817189.919000,815153.024000,2036.895000,54,41,14,55,0,2.181818,0.000000,0.000000,0.000000,-2064.000000,-2.000000,169.140903,52,2,1,0,0,98.181818,94.545455,3.636364,0.000000,25.454545,99.724688,0.169828,0.169360,819445.949000,1889,5,0.169828,-63.102022,0.000000,77
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAH - TRAVESSEIROS,11,1,11,1571732.344275,790612.568742,790612.568742,0.000000,6,9,2,11,0,68.282794,0.000000,0.000000,140.018844,-186.000000,0.000000,3077.712604,6,0,1,4,0,54.545455,54.545455,0.000000,0.000000,18.181818,50.301985,0.325737,0.163852,1571732.344275,1988,1,0.325737,-99.942989,-0.000000,78
REDE_COMPLETA,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBM - TORNEIRAS COZINHA PAREDE,55,5,11,786784.723518,785888.233518,785888.233518,0.000000,52,33,22,54,1,2.222222,0.000000,0.000000,0.000000,-9112.000000,-15.000000,1308.515635,52,0,2,0,1,94.545455,94.545455,0.000000,1.818182,40.000000,99.886057,0.163059,0.162873,786784.723518,1844,4,0.163059,171.282154,-0.000000,79
REDE_COMPLETA,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBA - TORNEIRAS COZINHA PIA,77,7,11,846044.010651,756488.961501,753613.326501,2875.635000,71,58,19,76,1,10.179851,0.000000,0.000000,0.000000,-7691.000000,-14.000000,1249.811018,69,2,3,2,1,92.207792,89.610390,2.597403,1.298701,24.675325,89.414847,0.175340,0.156780,846044.010651,1938,7,0.175340,13.342318,0.000000,80
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAG - CUSCUZEIRAS E COZI-VAPOR,44,4,11,743482.101250,743482.101250,743482.101250,0.000000,44,36,8,44,0,0.000000,0.000000,0.000000,0.000000,-7238.000000,-109.500000,532.492682,44,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.154085,0.154085,743482.101250,4948,4,0.154085,-54.848775,0.000000,81
REDE_COMPLETA,A - AUTOMOTIVO,AD - LUBRIFICANTES E ADITIVOS,ADA - OLEOS LUBRIFICANTES AUTOMOTIVOS,44,4,11,737055.500250,737055.500250,737055.500250,0.000000,44,28,16,44,0,0.000000,0.000000,0.000000,0.000000,-15214.000000,-29.000000,914.595222,44,0,0,0,0,100.000000,100.000000,0.000000,0.000000,36.363636,100.000000,0.152753,0.152753,737055.500250,3005,4,0.152753,-27.985586,0.000000,82
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAA - FOGOES,121,11,11,739451.643000,694258.540500,694258.540500,0.000000,113,101,20,113,8,0.000000,0.000000,0.000000,0.000000,-463.000000,-3.000000,117.671337,113,0,0,0,8,93.388430,93.388430,0.000000,6.611570,16.528926,93.888295,0.153249,0.143883,739451.643000,558,11,0.153249,-25.848610,0.000000,83
REDE_COMPLETA,D - ELETROS,DF - ELETROPORTATEIS PARA CASA,DFA - FERROS DE PASSAR E PASSADEIRAS A VAPOR,68,7,11,699424.097801,683834.254301,683834.254301,0.000000,62,43,25,65,3,50.018859,0.000000,0.000000,0.000000,-4829.000000,-9.500000,718.172365,62,0,1,2,3,91.176471,91.176471,0.000000,4.411765,36.764706,97.771046,0.144954,0.141723,699424.097801,2109,7,0.144954,-68.347789,0.000000,84
REDE_COMPLETA,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFD - FORRAGEIRAS,11,1,11,747484.269000,674261.469000,674261.469000,0.000000,8,9,2,10,1,65.485714,0.000000,0.000000,0.000000,-21.000000,-12.000000,46.937296,8,0,1,1,1,72.727273,72.727273,0.000000,9.090909,18.181818,90.204102,0.154914,0.139739,747484.269000,447,1,0.154914,-97.556945,0.000000,85
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAD - POLTRONAS RECLINAVEIS,33,3,11,713529.075000,672017.535000,669644.745000,2372.790000,31,33,0,33,0,8.486513,0.000000,0.000000,0.000000,-302.000000,-4.000000,52.675000,30,1,0,2,0,93.939394,90.909091,3.030303,0.000000,0.000000,94.182222,0.147877,0.139274,713529.075000,436,3,0.147877,-77.623071,0.000000,86
REDE_COMPLETA,I - ILUMINACAO,IC - COMERCIAL,ICD - PAINEIS,44,4,11,671959.944304,669670.839304,669670.839304,0.000000,39,30,14,41,3,8.414634,0.000000,0.000000,0.000000,-38799.000000,-6.500000,3012.907954,39,0,1,1,3,88.636364,88.636364,0.000000,6.818182,31.818182,99.659339,0.139262,0.138787,671959.944304,2358,4,0.139262,-71.920216,-0.000000,87
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAC - COBERTORES E MANTAS,31,3,11,894318.532381,669062.228873,666902.063873,2160.165000,26,27,4,30,1,20.826865,0.000000,0.000000,0.000000,-3084.000000,-20.000000,1073.696622,24,2,2,2,1,83.870968,77.419355,6.451613,3.225806,12.903226,74.812520,0.185345,0.138661,894318.532381,3400,3,0.185345,-95.876071,0.000000,88
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAN - BALCOES E BUFFETS,66,6,11,761672.625000,666730.680000,605346.105000,61384.575000,61,64,2,65,1,14.955958,0.000000,0.000000,0.000000,-358.000000,-3.000000,92.466239,57,4,2,2,1,92.424242,86.363636,6.060606,1.515152,3.030303,87.535072,0.157854,0.138178,761672.625000,805,6,0.157854,-80.180713,0.000000,89
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODI - PANELEIROS,88,8,11,695278.888500,665200.378500,625708.828500,39491.550000,77,44,44,84,4,14.048927,0.000000,0.000000,0.000000,-321.000000,0.000000,53.918831,72,5,3,4,4,87.500000,81.818182,5.681818,4.545455,50.000000,95.673893,0.144095,0.137861,695278.888500,446,8,0.144095,-63.864729,0.000000,90
REDE_COMPLETA,V - DECORACAO,VG - TAPETES,VGA - TAPETE DE SALA E PASSADEIRA,195,19,11,695030.367500,664989.878000,652150.793000,12839.085000,188,164,31,195,0,10.330511,0.000000,0.000000,0.000000,-6299.000000,-12.000000,932.677481,182,6,2,5,0,96.410256,93.333333,3.076923,0.000000,15.897436,95.677816,0.144043,0.137817,695030.367500,6343,19,0.144043,-63.724302,0.000000,91
REDE_COMPLETA,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFA - ROCADEIRAS,33,3,11,747685.963500,606495.414000,597266.019000,9229.395000,30,25,8,33,0,11.805785,0.000000,0.000000,0.000000,-36.000000,0.000000,44.787302,29,1,2,1,0,90.909091,87.878788,3.030303,0.000000,24.242424,81.116330,0.154956,0.125694,747685.963500,199,3,0.154956,-81.271696,0.000000,92
REDE_COMPLETA,V - DECORACAO,VG - TAPETES,VGC - TAPETES E CAPACHOS DE ENTRADA,99,9,11,608475.342273,603292.626273,594412.891773,8879.734500,96,77,22,99,0,12.373103,0.000000,0.000000,0.000000,-22088.000000,-69.000000,2176.932425,94,2,1,2,0,96.969697,94.949495,2.020202,0.000000,22.222222,99.148246,0.126105,0.125031,608475.342273,8078,9,0.126105,-69.297296,0.000000,93
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BL - LAVANDERIA,BLF - TABUAS DE PASSAR,20,2,11,600459.251583,600459.251583,600459.251583,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-5407.000000,-41.500000,470.936388,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.124443,0.124443,600459.251583,2162,2,0.124443,-96.782462,0.000000,94
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCB - LIQUIDIFICADORES,110,10,11,588749.700000,586858.965000,582879.780000,3979.185000,104,66,44,105,5,0.571429,0.000000,0.000000,0.000000,-431.000000,-2.000000,101.348341,103,1,1,0,5,94.545455,93.636364,0.909091,4.545455,40.000000,99.678856,0.122017,0.121625,588749.700000,498,10,0.122017,-21.330451,0.000000,95
REDE_COMPLETA,F - FERRAMENTAS,"FA - GOLPE, PERFURACAO E FIXACAO ELETRICA",FAA - FURADEIRAS E PARAFUSADEIRAS ELETRICAS,44,4,11,611972.508000,586255.803000,584672.193000,1583.610000,41,26,18,44,0,21.168062,0.000000,0.000000,0.000000,-2460.000000,-0.500000,264.843346,40,1,1,2,0,93.181818,90.909091,2.272727,0.000000,40.909091,95.797735,0.126830,0.121500,611972.508000,1409,4,0.126830,-92.471545,0.000000,96
REDE_COMPLETA,S - TINTAS E QUIMICOS,SF - SELADORES E VERNIZES,SFA - SELADORES,11,1,11,578857.562500,578857.562500,578857.562500,0.000000,11,9,2,11,0,0.000000,0.000000,0.000000,0.000000,-1864.000000,-90.000000,118.891939,11,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.119967,0.119967,578857.562500,1258,1,0.119967,-58.804388,0.000000,97
REDE_COMPLETA,S - TINTAS E QUIMICOS,SA - TINTAS,SAC - TINTAS ESMALTE,88,8,11,563797.466000,560922.146000,555328.481000,5593.665000,86,72,16,88,0,6.906410,0.000000,0.000000,0.000000,-7227.000000,-6.000000,883.088293,82,4,1,1,0,97.727273,93.181818,4.545455,0.000000,18.181818,99.490008,0.116845,0.116250,563797.466000,3739,8,0.116845,-78.440744,0.000000,98
REDE_COMPLETA,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,77,7,11,613942.462000,553185.892000,547104.397000,6081.495000,66,60,17,71,6,33.198941,0.000000,0.000000,0.000000,-6273.000000,-50.000000,989.998012,64,2,0,5,6,85.714286,83.116883,2.597403,7.792208,22.077922,90.103866,0.127238,0.114646,613942.462000,3998,7,0.127238,-53.955402,0.000000,99
REDE_COMPLETA,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAA - BACIAS SANITARIAS,220,20,11,560272.440000,547328.460000,543685.275000,3643.185000,204,153,67,212,8,4.174528,0.000000,0.000000,0.000000,-645.000000,-1.000000,212.195366,200,4,5,3,8,92.727273,90.909091,1.818182,3.636364,30.454545,97.689699,0.116115,0.113432,560272.440000,897,20,0.116115,-60.070925,0.000000,100
REDE_COMPLETA,M - MAQUINAS E MOTORES,MJ - MARCENARIA,MJA - SERRAS ELETRICAS E CIRCULARES DE BANCADA,22,2,11,540657.904500,540657.904500,540657.904500,0.000000,22,12,10,22,0,0.000000,0.000000,0.000000,0.000000,-280.000000,-3.500000,19.848574,22,0,0,0,0,100.000000,100.000000,0.000000,0.000000,45.454545,100.000000,0.112050,0.112050,540657.904500,271,2,0.112050,33.158890,0.000000,101
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCA - ASSENTOS SANITARIOS,22,2,11,642045.545720,539790.348914,539790.348914,0.000000,20,17,5,21,1,24.103481,0.000000,0.000000,0.000000,-10946.000000,-14.500000,1898.435376,20,0,0,1,1,90.909091,90.909091,0.000000,4.545455,22.727273,84.073529,0.133062,0.111870,642045.545720,2808,2,0.133062,-94.150052,-0.000000,102
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDF - CESTAS ORGANIZADORAS,132,12,11,534813.056625,534813.056625,534076.376625,736.680000,132,108,24,132,0,0.144628,0.000000,0.000000,0.000000,-35619.000000,-133.500000,2550.149791,131,1,0,0,0,100.000000,99.242424,0.757576,0.000000,18.181818,100.000000,0.110838,0.110838,534813.056625,12867,12,0.110838,-79.195177,0.000000,103
REDE_COMPLETA,Q - BASICOS CONSTRUCAO,QJ - SUPORTES,QJC - SUPORTES FIXOS PARA PRATELEIRA,110,10,11,533283.252250,533283.252250,533283.252250,0.000000,110,90,20,110,0,0.000000,0.000000,0.000000,0.000000,-33721.000000,-222.000000,2183.665965,110,0,0,0,0,100.000000,100.000000,0.000000,0.000000,18.181818,100.000000,0.110521,0.110521,533283.252250,9207,10,0.110521,-3.426580,0.000000,104
REDE_COMPLETA,I - ILUMINACAO,IC - COMERCIAL,ICA - LUMINARIAS,103,10,11,532856.682167,508828.587167,505951.902167,2876.685000,91,83,20,95,8,7.454041,0.000000,0.000000,0.000000,-11830.000000,-76.000000,1497.505923,90,1,1,3,8,88.349515,87.378641,0.970874,7.766990,19.417476,95.490702,0.110433,0.105453,532856.682167,3733,10,0.110433,-38.106316,-0.000000,105
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,"EAC - PLACAS, SUPORTES, MODULOS E MOLDURAS",187,17,11,511301.579995,508068.944995,508068.944995,0.000000,157,118,69,168,19,29.419720,0.000000,0.000000,0.000000,-135128.000000,-33.000000,7951.729290,157,0,3,8,19,83.957219,83.957219,0.000000,10.160428,36.898396,99.367764,0.105966,0.105296,511301.579995,14143,17,0.105966,26.573124,-0.000000,106
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKA - LIXEIRAS,102,10,11,524909.231000,501752.174000,474162.374000,27589.800000,98,84,18,102,0,10.908106,0.000000,0.000000,0.000000,-7435.000000,-29.000000,669.192497,91,7,0,4,0,96.078431,89.215686,6.862745,0.000000,17.647059,95.588369,0.108786,0.103987,524909.231000,5287,10,0.108786,-49.390925,0.000000,107
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KB - MESA,KBH - PANOS DE COPA E FOGAO,157,15,11,533196.454750,500247.559750,482045.652250,18201.907500,153,135,22,157,0,8.105064,0.000000,0.000000,0.000000,-14377.000000,-59.000000,3200.491882,146,7,0,4,0,97.452229,92.993631,4.458599,0.000000,14.012739,93.820496,0.110503,0.103675,533196.454750,11548,15,0.110503,-82.666240,0.000000,108
REDE_COMPLETA,S - TINTAS E QUIMICOS,SC - ADERENTES E VEDADORES,"SCC - ADESIVOS, MASSAS E COLAS",77,7,11,473935.554750,473852.394750,473097.549750,754.845000,76,60,17,77,0,0.816327,0.000000,0.000000,0.000000,-10333.000000,-69.000000,736.722603,75,1,1,0,0,98.701299,97.402597,1.298701,0.000000,22.077922,99.982453,0.098222,0.098205,473935.554750,6117,7,0.098222,-42.089199,0.000000,109
